time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_pro_sup_r,pos_wrist_flex_r,pos_wrist_dev_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,pos_pro_sup_l,pos_wrist_flex_l,pos_wrist_dev_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_pro_sup_r,vel_wrist_flex_r,vel_wrist_dev_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,vel_pro_sup_l,vel_wrist_flex_l,vel_wrist_dev_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_pro_sup_r,tau_wrist_flex_r,tau_wrist_dev_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,tau_pro_sup_l,tau_wrist_flex_l,tau_wrist_dev_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_pro_sup_r,acc_wrist_flex_r,acc_wrist_dev_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,acc_pro_sup_l,acc_wrist_flex_l,acc_wrist_dev_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
0.025,-0.163184,-0.0433496,0.0742983,1.14913,0.972148,-0.308824,1.02049,-0.144261,-0.21739,-2.01208,0.334138,0.1,4.5289e-06,0.157748,-0.0593155,-0.239271,-0.631454,0.576205,0.1,-5.25605e-07,-0.0982807,-0.00799326,-0.233096,-0.722685,-0.096578,-0.377618,1.10389,1.17916,0.00630181,-0.00866287,-0.216722,-0.341372,-0.0434247,2.33952,1.52399,0.00718309,0.011921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.957082,0,-0.316679,4.08421,21.7372,-1.48721,252.41,1343.39,-91.9112,0.000494104,0.0614439,0
0.033333,-0.181801,-0.0692582,0.045353,1.15116,0.976248,-0.308203,1.05518,-0.106058,-0.227009,-1.90852,0.331554,0.1,4.5289e-06,0.105606,-0.0863516,-0.284789,-0.572179,0.478615,0.1,-5.25605e-07,-0.0697931,0.0282822,-0.227098,-0.745695,-0.0978121,-0.406162,1.12354,1.17227,0.00630181,-0.00866287,-0.19961,-0.329068,-0.0313979,2.39641,1.53981,0.00718309,0.011921,-2.23407,-3.10903,-3.47344,0.243943,0.49199,0.0745593,4.1626,4.5844,-1.15435,12.4268,-0.31008,0,0,-6.25703,-3.24433,-5.46218,7.11306,-11.7109,0,0,3.41852,4.35306,0.719716,-2.76121,-0.148099,-3.42522,2.3585,-0.826817,0,0,2.05342,1.47644,1.44322,6.82659,1.89823,0,0,164.065,59.5183,-5.77171,1.32451,0.603979,-4.26327,27.1418,-4.51569,2.66048,0.908707,3.02048,-0.72734,0.000126831,41.9854,-93.9599,42.1329,17.3,-176.715,-13.6062,0.000205119,80.9945,-7.8222,45.1173,1.94976,-5.97539,-0.904092,3.47325,0.0494945,0.212576,-0.231187,-13.2365,0.321388,1.59893,2.42721,-0.023473,0.186471,0.0245138,2.53213,56.7332,1.95413,1.5048,7.42987,2.69231,-96.4756,-20.7448,27.6462,88.3794,6.4327,0,0,64.643,76.1807,61.4921,-84.9328,-24.7669,0,0,-17.4478,-50.5695,4.37633,1.83153,-26.7734,67.9276,12.2785,27.8196,0,0,-52.4945,-20.4579,26.648,-28.0236,7.17808,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.932084,0,-0.310757,3.67801,16.0141,-1.17276,250.52,1090.77,-79.8797,0.000456557,0.0562386,174.681
0.041667,-0.200242,-0.091227,0.0165434,1.1533,0.980864,-0.307395,1.08317,-0.0692953,-0.234709,-1.79882,0.329417,0.1,4.5289e-06,0.057953,-0.108097,-0.326037,-0.518801,0.379304,0.1,-5.25605e-07,-0.0425171,0.061046,-0.220797,-0.768578,-0.100906,-0.429988,1.14405,1.16731,0.00630181,-0.00866287,-0.186144,-0.318185,-0.0175205,2.45135,1.55613,0.00718309,0.011921,-2.21297,-2.63626,-3.45715,0.256483,0.553905,0.0969953,3.35864,4.41153,-0.923964,13.1633,-0.256475,0,0,-5.71834,-2.60949,-4.94975,6.40529,-11.9173,0,0,3.27312,3.93165,0.756185,-2.74595,-0.37121,-2.85915,2.46082,-0.594988,0,0,1.61597,1.30596,1.66528,6.59306,1.95805,0,0,112.687,44.5389,-4.73935,0.259376,0.206856,-1.21196,16.7651,-3.31558,0.0734341,0.364678,2.81846,-0.588336,0.000120747,28.3555,-70.8738,29.8196,-2.13816,-135.629,-19.2599,0.000186568,55.7196,-9.37582,40.1744,2.67112,-5.31558,-0.623965,3.32521,0.0540805,0.221159,-0.210302,-11.6693,-0.147278,1.18177,1.46554,-0.017725,0.1253,0.0850408,3.33748,57.6454,3.74503,0.722414,3.78951,2.00666,-96.489,-22.9024,26.8944,87.1467,6.41767,0,0,65.2823,76.9538,65.7009,-88.0529,-18.4082,0,0,-18.2224,-51.8889,3.40031,2.30235,-25.645,66.8725,11.9005,27.2305,0,0,-51.6707,-20.7883,26.4652,-29.4069,6.90313,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.898407,0,-0.305338,3.03494,10.1752,-0.811797,245.238,822.206,-65.5971,0.000434119,0.0551701,121.269
0.05,-0.218452,-0.109193,-0.0120061,1.15549,0.985743,-0.306447,1.10446,-0.034123,-0.240541,-1.68308,0.327725,0.1,4.5289e-06,0.0148337,-0.124499,-0.362722,-0.471539,0.278714,0.1,-5.25605e-07,-0.0165066,0.0902063,-0.214259,-0.791301,-0.10578,-0.449171,1.16538,1.16425,0.00630181,-0.00866287,-0.176266,-0.308746,-0.00180532,2.50425,1.57292,0.00718309,0.011921,-2.18516,-2.15588,-3.42594,0.262504,0.585484,0.113717,2.55457,4.22068,-0.699844,13.8896,-0.202994,0,0,-5.17432,-1.96821,-4.40224,5.67152,-12.0707,0,0,3.12126,3.49924,0.784521,-2.72676,-0.584919,-2.30188,2.55999,-0.368067,0,0,1.18538,1.13272,1.88583,6.348,2.01557,0,0,67.1975,29.9142,0.572528,-0.233511,-0.045887,-0.487504,6.19077,-0.460721,-3.01728,-2.04996,2.6342,-0.464962,0.000116781,17.9937,-46.3733,19.5136,-15.7949,-97.4502,-19.7261,0.000179244,33.5901,-12.3782,36.0618,3.37436,-4.51372,-0.311436,3.13788,0.0570078,0.225036,-0.185101,-10.274,-0.491276,0.805503,0.382233,-0.00841327,0.0624201,0.158327,6.00714,59.9288,9.19463,-0.209508,0.251991,1.15393,-96.7092,-29.1634,23.8775,82.9101,6.32208,0,0,66.9008,78.66,78.0265,-97.4132,1.51423,0,0,-20.7184,-55.5588,0.44649,3.93038,-22.0869,63.5787,10.4498,25.9091,0,0,-49.2366,-21.7102,25.5408,-34.0237,5.91328,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.864443,0,-0.302119,1.89585,4.98006,-0.43635,219.133,575.623,-50.4358,0.000414655,0.054638,73.5594
0.058333,-0.236244,-0.122997,-0.0399171,1.15766,0.990639,-0.305419,1.11903,-0.000975946,-0.244715,-1.56157,0.326473,0.1,4.5289e-06,-0.0236398,-0.135438,-0.393989,-0.431041,0.17823,0.1,-5.25605e-07,0.00806517,0.115508,-0.20769,-0.813751,-0.112188,-0.463938,1.18744,1.16298,0.00630181,-0.00866287,-0.169807,-0.300814,0.0156836,2.55479,1.59013,0.00718309,0.011921,-2.1351,-1.65647,-3.34932,0.260758,0.587584,0.123333,1.74866,3.97765,-0.500865,14.5805,-0.15031,0,0,-4.61682,-1.31271,-3.75202,4.85974,-12.0581,0,0,2.94861,3.03625,0.788242,-2.69401,-0.768976,-1.77206,2.64707,-0.152158,0,0,0.775071,0.951806,2.09867,6.06447,2.06485,0,0,32.9061,16.4793,8.54947,-0.094427,-0.785275,-0.749321,-4.36545,4.72016,-6.92076,-6.88209,2.47562,-0.355488,0.00011537,16.0941,-22.1429,10.8388,-23.3399,-67.7432,-17.2081,0.000183049,14.3474,-15.7431,32.8694,3.87593,-3.55407,0.0137421,2.87646,0.0574429,0.220311,-0.153302,-9.02821,-0.738309,0.452145,-0.803235,0.00428352,-0.00385512,0.246895,11.3016,63.15,19.1447,-1.35866,-2.81874,0.04784,-97.2342,-40.2473,16.6761,73.8053,6.2788,0,0,69.1223,80.8027,100.092,-113.83,37.2332,0,0,-25.517,-61.5778,-4.8598,7.29044,-15.2994,57.4287,7.17564,24.2038,0,0,-45.0449,-23.2279,23.0702,-43.3549,3.992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.839851,0,-0.301336,0.449004,0.987006,-0.0950865,170.101,373.919,-36.0227,0.000395409,0.0537405,37.7977
0.066667,-0.253252,-0.132415,-0.0664987,1.15974,0.99534,-0.304388,1.12685,0.0293762,-0.247731,-1.43494,0.325656,0.1,4.5289e-06,-0.0573131,-0.140766,-0.418305,-0.398448,0.0803318,0.1,-5.25605e-07,0.0308649,0.136534,-0.201459,-0.835695,-0.119659,-0.474717,1.21,1.16339,0.00630181,-0.00866287,-0.166476,-0.294495,0.0347746,2.60232,1.60761,0.00718309,0.011921,-2.04092,-1.13022,-3.18978,0.249435,0.564095,0.123732,0.938371,3.64226,-0.361897,15.1955,-0.0979867,0,0,-4.0408,-0.639353,-2.91792,3.91116,-11.7478,0,0,2.73597,2.5231,0.747743,-2.63326,-0.896471,-1.29349,2.70687,0.0495403,0,0,0.399697,0.75824,2.29092,5.70318,2.09812,0,0,4.0859,4.92527,19.1191,0.0457894,0.662998,-0.494208,-14.749,12.4129,-11.2552,-14.0121,2.3394,-0.276609,0.000115358,19.1902,0.976612,4.02337,-26.5069,-45.6137,-13.0487,0.000193062,-3.57863,-17.9153,30.3781,4.18586,-2.40502,0.367202,2.55458,0.0558933,0.208389,-0.114151,-7.84721,-0.912786,0.115306,-2.08296,0.0205485,-0.0726381,0.353353,19.2765,66.1293,32.8461,-2.45873,-5.22909,-1.31815,-97.6632,-54.8668,4.24282,58.3818,5.23464,0,0,71.439,81.9073,128.288,-136.258,85.1464,0,0,-32.4314,-68.8309,-11.9515,12.5995,-5.33411,48.6682,1.5865,22.6321,0,0,-39.7848,-25.0452,18.3037,-57.8952,0.557702,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.829344,0,-0.302951,-0.861991,-1.68368,0.18304,114.622,223.885,-24.3394,0.0003772,0.052547,20.1786
0.075,-0.268921,-0.137241,-0.0907992,1.16165,0.999678,-0.303449,1.12788,0.0559181,-0.250452,-1.30426,0.325203,0.1,4.5289e-06,-0.0860254,-0.140406,-0.433712,-0.375317,-0.0116537,0.1,-5.25605e-07,0.0514125,0.15278,-0.196058,-0.856764,-0.1275,-0.482116,1.23267,1.16538,0.00630181,-0.00866287,-0.165908,-0.289916,0.0551366,2.64582,1.62514,0.00718309,0.011921,-1.88028,-0.579146,-2.91607,0.228946,0.520519,0.112748,0.124512,3.18503,-0.326541,15.682,-0.0543647,0,0,-3.44547,0.0432075,-1.84885,2.77568,-11.0383,0,0,2.46571,1.94951,0.648147,-2.52826,-0.940922,-0.887918,2.72009,0.238141,0,0,0.0681567,0.54953,2.44345,5.22072,2.10276,0,0,-25.9402,-3.72628,31.8852,0.0713104,1.19916,-0.680629,-26.6968,21.8608,-14.6833,-23.1278,2.18192,-0.266845,0.000113542,23.8547,21.5319,-0.775593,-26.7014,-28.3941,-7.95375,0.000202281,-21.5382,-18.0024,28.4781,4.44572,-1.10163,0.764491,2.21598,0.0530607,0.193221,-0.0696272,-6.71083,-1.02321,-0.194148,-3.43905,0.0401235,-0.140102,0.477763,28.8435,67.3775,48.179,-3.23215,-7.00386,-2.85032,-97.0314,-70.0752,-12.8061,35.837,1.38453,0,0,73.4884,80.1823,154.941,-162.301,136.595,0,0,-40.5886,-75.4523,-19.4379,19.5884,6.85729,38.3228,-6.25678,21.0325,0,0,-34.6865,-26.5987,10.8374,-76.8926,-5.46239,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.826731,0,-0.308323,-1.74982,-3.12087,0.423641,67.8674,121.044,-16.4311,0.00036233,0.0512307,41.2959
0.083333,-0.282587,-0.137389,-0.111754,1.16333,1.00353,-0.302707,1.12218,0.0775937,-0.254062,-1.17109,0.324846,0.1,4.5289e-06,-0.109634,-0.134478,-0.43836,-0.363457,-0.0941535,0.1,-5.25605e-07,0.0691414,0.163786,-0.192006,-0.876472,-0.134864,-0.486854,1.2549,1.16882,0.00630181,-0.00866287,-0.167749,-0.287184,0.0762513,2.68399,1.64228,0.00718309,0.011921,-1.63992,-0.0176664,-2.51457,0.202011,0.462154,0.0889949,-0.684084,2.60107,-0.433258,15.9807,-0.0428269,0,0,-2.83307,0.711394,-0.557676,1.42317,-9.89997,0,0,2.12747,1.32074,0.486165,-2.36502,-0.883778,-0.568561,2.66795,0.413412,0,0,-0.220898,0.327875,2.53376,4.57995,2.05724,0,0,-54.2674,-8.52478,43.6,-0.372074,0.572136,-0.37325,-41.3704,30.001,-15.3078,-33.6673,1.97928,-0.384098,0.000107257,30.6596,35.5091,-3.89649,-23.9552,-14.8702,-3.48057,0.000205761,-37.3303,-15.9692,27.327,4.77457,0.183853,1.1713,1.91315,0.0482258,0.17817,-0.0263537,-5.71103,-1.0427,-0.443523,-4.761,0.060766,-0.198559,0.609915,38.3227,65.4823,62.1565,-3.57237,-8.14384,-4.2891,-94.0194,-82.3393,-32.108,6.15824,-6.65868,0,0,75.1358,74.1645,170.826,-188.601,180.009,0,0,-48.5739,-79.3286,-25.5722,27.515,19.6122,27.8624,-15.5987,18.1967,0,0,-31.0023,-27.1483,0.766032,-98.4041,-15.2594,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.808453,0,-0.317475,-2.11741,-3.4879,0.676516,35.3138,58.1706,-11.2828,0.000353856,0.0500555,70.1369
0.091667,-0.293592,-0.132988,-0.128392,1.16477,1.00681,-0.302263,1.10995,0.0935513,-0.259902,-1.03749,0.324027,0.1,4.5289e-06,-0.128025,-0.123399,-0.431144,-0.364695,-0.164153,0.1,-5.25605e-07,0.0834971,0.169284,-0.189731,-0.89427,-0.140867,-0.489657,1.27605,1.17353,0.00630181,-0.00866287,-0.171743,-0.286337,0.0974192,2.71532,1.65836,0.00718309,0.011921,-1.32056,0.528019,-1.9966,0.172242,0.394288,0.0532524,-1.46758,1.91491,-0.700824,16.032,-0.098316,0,0,-2.20694,1.32943,0.865873,-0.1485,-8.3999,0,0,1.72269,0.65967,0.273063,-2.13573,-0.720343,-0.336374,2.53796,0.565051,0,0,-0.47925,0.101639,2.54014,3.75991,1.93008,0,0,-72.6272,-7.24423,49.6591,-0.368574,0.275809,-0.0478201,-58.815,33.2524,-12.0951,-44.6239,1.7146,-0.655993,9.45685e-05,41.3501,37.7779,-5.85733,-18.6378,-5.82868,-1.19403,0.00020402,-46.7161,-11.8316,27.4191,5.28747,1.19757,1.5227,1.70136,0.0400395,0.166366,0.00672194,-5.00158,-0.933394,-0.597042,-5.87392,0.0786264,-0.23976,0.731494,45.9464,59.6673,71.8383,-3.53684,-8.6611,-5.3407,-87.4012,-88.4048,-49.7367,-29.698,-19.3138,0,0,76.5039,63.0335,168.317,-211.81,205.881,0,0,-54.8483,-78.5309,-28.6906,35.3404,30.9173,18.7815,-25.1175,12.4491,0,0,-29.5237,-25.9486,-11.2658,-119.658,-29.7356,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.763862,0,-0.311823,-1.84755,-3.3183,0.917934,14.0331,25.2042,-6.97219,0.000353973,0.0493079,88.2804
0.1,-0.301406,-0.124445,-0.140042,1.16596,1.0095,-0.30219,1.09165,0.10337,-0.269197,-0.90595,0.321866,0.1,4.5289e-06,-0.141104,-0.107943,-0.41224,-0.380641,-0.219854,0.1,-5.25605e-07,0.094044,0.169327,-0.189448,-0.909614,-0.144723,-0.491156,1.29546,1.1791,0.00630181,-0.00866287,-0.177787,-0.287292,0.117805,2.73835,1.67238,0.00718309,0.011921,-0.937674,1.02525,-1.39795,0.142768,0.322112,0.00874657,-2.19592,1.1782,-1.1153,15.7845,-0.259264,0,0,-1.5694,1.85471,2.26851,-1.91358,-6.68423,0,0,1.26562,0.00524552,0.0339747,-1.84123,-0.462699,-0.179861,2.32865,0.668793,0,0,-0.725281,-0.1146,2.44626,2.76276,1.68229,0,0,-74.6587,-1.70726,46.4991,0.434025,-0.131527,0.433243,-75.5702,28.3549,-5.60052,-53.9745,1.41106,-1.0565,7.53916e-05,54.4332,27.1739,-6.83272,-12.5029,-1.6616,-1.09224,0.000201051,-46.7585,-6.71083,29.0919,6.06287,1.73173,1.75745,1.62134,0.0277158,0.16003,0.0221134,-4.7027,-0.688289,-0.641363,-6.63142,0.090341,-0.2601,0.82382,50.3288,49.7542,75.1009,-3.28348,-8.70382,-5.77946,-76.6864,-86.4906,-61.707,-69.9073,-34.9633,0,0,77.4556,47.0301,145.15,-228.605,209.518,0,0,-58.3526,-71.7987,-27.66,41.99,38.8388,12.2783,-33.257,2.50086,0,0,-30.3122,-22.4626,-24.1803,-137.621,-48.0892,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.798652,0,-0.173284,-0.685838,-3.1881,0.859949,2.35078,10.9275,-2.94756,0.000363185,0.0491912,87.9739
