time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_pro_sup_r,pos_wrist_flex_r,pos_wrist_dev_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,pos_pro_sup_l,pos_wrist_flex_l,pos_wrist_dev_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_pro_sup_r,vel_wrist_flex_r,vel_wrist_dev_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,vel_pro_sup_l,vel_wrist_flex_l,vel_wrist_dev_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_pro_sup_r,tau_wrist_flex_r,tau_wrist_dev_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,tau_pro_sup_l,tau_wrist_flex_l,tau_wrist_dev_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_pro_sup_r,acc_wrist_flex_r,acc_wrist_dev_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,acc_pro_sup_l,acc_wrist_flex_l,acc_wrist_dev_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
1.34167,-0.121614,0.137629,0.142648,0.973474,0.916474,-0.332995,0.364927,-0.286401,-0.137529,-2.30633,0.161184,0.1,-0.000124659,0.601448,0.234539,-0.156551,-0.923604,0.433904,0.1,-0.0014551,-0.155158,-0.166373,-0.23875,-0.497259,-0.305102,0.0365563,1.18227,2.01728,-0.00103888,0.000440825,-0.503143,-0.336377,-0.0576923,1.84161,2.16406,0.0018568,-0.00311435,-0.561254,1.03748,-0.0631388,-0.451756,-0.343367,-0.00359941,10.2595,-1.93482,2.87513,-5.91057,3.12941,0,0,-2.98212,0.719051,0.30845,-3.60703,6.10672,0,0,-0.473358,-0.805673,-2.89173,-1.09356,0.311124,-1.75884,-6.35712,1.26823,0,0,4.33355,-0.0263217,0.127529,0.880401,0.45003,0,0,-27.9581,4.4784,1.58819,-0.660031,-11.6075,-1.55023,-8.61246,9.65781,-5.58093,8.94472,0.422878,0.30521,0.00175779,-68.4467,-127.1,25.5199,237.427,-103.765,-3.55353,0.00282002,64.0898,35.7619,-0.147939,-9.3865,-2.48684,0.714616,1.61925,-0.0346413,0.0287712,-0.0735311,-6.56752,1.14985,0.547254,3.12835,-0.0840562,-0.0200145,-0.0901331,-0.135578,-45.8057,-64.6097,6.80382,11.7923,4.43052,31.2916,127.515,53.3836,209.053,-11.529,2.77978e-10,-1.58857e-13,-103.949,-73.4374,-29.6444,200.19,-6.41213,6.3749e-11,-2.71658e-13,41.2293,48.7537,72.8242,-37.8427,-33.5386,3.76849,112.557,19.8044,4.30905e-13,7.21298e-13,-18.632,16.7684,-6.42712,49.1236,22.0382,1.56125e-14,2.3731e-13,0,0,0,1,0,0,0,0,0,0,0,0,0,1.00238,0,-0.327921,2.51189,-24.436,-0.127485,-169.221,1646.21,8.58845,0.000396237,0.0625313,30.6889
1.35,-0.1263,0.143093,0.137635,0.970181,0.914432,-0.332717,0.452595,-0.293669,-0.109863,-2.34107,0.186462,0.1,-0.000124659,0.569378,0.235431,-0.156039,-0.93976,0.484348,0.1,-0.0014551,-0.15624,-0.169701,-0.257791,-0.509,-0.304838,0.0221611,1.13711,2.02922,-0.00103888,0.000440825,-0.468324,-0.335432,-0.0570758,1.85236,2.16934,0.0018568,-0.00311435,-0.562384,0.655764,-0.601553,-0.395057,-0.245098,0.0333216,10.5203,-0.872191,3.32,-4.16846,3.03334,2.31648e-12,-1.32381e-15,-3.84836,0.107072,0.0614129,-1.93878,6.05328,5.31242e-13,-2.26381e-15,-0.129781,-0.399391,-2.28486,-1.40892,0.0316357,-1.72743,-5.41914,1.43326,3.59088e-15,6.01082e-15,4.17828,0.113415,0.0739701,1.28976,0.633682,1.30104e-16,1.97758e-15,-47.5208,-14.6972,-9.51257,-0.155054,-11.26,-0.0157137,-12.6083,-0.220804,-2.71615,8.27527,0.35038,0.237806,0.00156601,-75.762,-129.932,32.1807,234.215,-133.397,1.24376,0.00138812,60.7244,30.4095,1.91511,-9.46344,-2.20913,0.788108,1.82651,-0.041948,0.0264727,-0.0849906,-7.68935,0.528851,0.531602,3.19506,-0.0896777,-0.0192076,-0.0891355,5.56952,-55.2036,-63.3361,9.191,13.0215,4.1143,-5.88027,140.536,18.8465,219.277,-18.8179,-2.77978e-10,1.58857e-13,-103.458,-79.8331,-29.2387,194.534,-55.8942,-6.3749e-11,2.71658e-13,40.3554,58.3531,75.5241,-46.9589,-35.7934,9.29105,135.502,6.61045,-4.30905e-13,-7.21298e-13,-30.2737,17.5583,-6.19018,48.6336,14.1854,-1.56125e-14,-2.3731e-13,0,3,0,1,0,0,0,0,0,0,0,0,0,0.973556,0,-0.331282,1.16055,-18.4491,-0.149132,-109.09,1734.19,14.0182,0.00039811,0.0620289,51.88
1.35833,-0.1306,0.144724,0.128223,0.967528,0.913294,-0.332154,0.539856,-0.291178,-0.0808874,-2.36058,0.210433,0.1,-0.000124659,0.530124,0.23078,-0.157557,-0.942408,0.53091,0.1,-0.0014551,-0.154519,-0.168977,-0.271587,-0.524002,-0.30706,0.00841101,1.10136,2.04163,-0.00103888,0.000440825,-0.435607,-0.333267,-0.0568893,1.86648,2.17561,0.0018568,-0.00311435,-0.515971,0.195733,-1.12935,-0.318465,-0.136585,0.0676074,10.4713,0.298946,3.47705,-2.34115,2.87652,0,0,-4.71051,-0.558204,-0.182243,-0.317659,5.5875,0,0,0.206515,0.0868844,-1.6555,-1.80024,-0.266642,-1.65001,-4.28995,1.48835,0,0,3.926,0.259734,0.0223853,1.69504,0.751894,0,0,-43.2819,-35.915,-24.9946,0.654335,-9.63459,0.642243,-11.957,-6.68412,-0.280103,7.97861,0.398049,0.144309,0.00159509,-69.2127,-116.923,42.1323,221.285,-163.712,14.6683,0.000453659,60.5055,21.4993,4.23375,-9.13034,-1.71855,0.836627,1.97727,-0.0497021,0.0225999,-0.0929445,-8.58376,-0.0666119,0.52274,3.12545,-0.090961,-0.016662,-0.0847957,8.0883,-60.1637,-55.8198,10.8566,13.5079,3.57152,-42.2255,141.199,-17.0946,222.582,-24.6448,0,0,-97.2662,-78.6925,-27.7274,181.257,-96.0099,0,0,39.0582,63.2207,71.0741,-52.3232,-34.6263,14.1735,148.183,-11.0495,0,0,-40.513,16.0647,-4.16774,45.0909,6.797,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.946435,0,-0.335635,0.0775226,-2.28517,-0.0126081,-59.8375,1763.86,9.73185,0.000393721,0.0615318,62.3025
1.36667,-0.134338,0.142178,0.114936,0.965628,0.913094,-0.331342,0.624184,-0.278881,-0.053099,-2.36463,0.232692,0.1,-0.000124659,0.484115,0.220663,-0.161002,-0.932467,0.570805,0.1,-0.0014551,-0.150086,-0.163863,-0.280447,-0.542637,-0.311687,-0.00435477,1.0759,2.05326,-0.00103888,0.000440825,-0.405704,-0.329987,-0.0569922,1.88374,2.18235,0.0018568,-0.00311435,-0.448568,-0.30563,-1.59452,-0.227994,-0.0240191,0.0973701,10.1194,1.47561,3.3346,-0.486306,2.67115,0,0,-5.52106,-1.21398,-0.413305,1.19281,4.78742,0,0,0.532,0.613723,-1.06321,-2.23627,-0.555195,-1.53189,-3.0551,1.39627,0,0,3.58839,0.393607,-0.0123459,2.0708,0.808535,0,0,-20.9814,-39.1367,-23.7921,0.802364,-7.89162,0.466753,-9.37777,-8.94731,1.37777,7.52405,0.513314,0.0470627,0.00175956,-52.7448,-114.753,45.9959,206.437,-187.569,18.729,-0.000166678,63.8862,13.0294,7.16564,-8.48605,-1.24783,0.836684,2.06807,-0.0569155,0.0173726,-0.0969027,-9.29422,-0.493789,0.535548,2.96651,-0.0888191,-0.0126491,-0.0784205,8.19661,-60.8991,-43.2755,11.8347,13.6456,3.10353,-75.286,130.486,-49.6775,219.032,-28.3169,0,0,-88.3801,-70.7408,-25.4539,165.202,-131.526,0,0,36.7599,63.8754,60.5974,-54.0324,-30.2961,16.9171,150.196,-29.1674,0,0,-48.5721,12.7942,-0.481741,38.6975,1.19471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.920641,0,-0.337483,-0.0664034,5.01929,0.0371519,-23.2669,1758.69,13.0175,0.000385708,0.0611755,51.001
1.375,-0.137507,0.135401,0.0986429,0.96455,0.913841,-0.330315,0.703284,-0.257523,-0.0287606,-2.35347,0.252985,0.1,-0.000124659,0.431969,0.205634,-0.166214,-0.911055,0.601567,0.1,-0.0014551,-0.1431,-0.154313,-0.285099,-0.565025,-0.318417,-0.0159458,1.06087,2.06287,-0.00103888,0.000440825,-0.379173,-0.325819,-0.0571285,1.90368,2.18917,0.0018568,-0.00311435,-0.380263,-0.813123,-1.95515,-0.129371,0.0896944,0.123233,9.49201,2.56299,2.92062,1.33896,2.43517,0,0,-6.25756,-1.80348,-0.625421,2.5695,3.69137,0,0,0.838333,1.14602,-0.558233,-2.68654,-0.807663,-1.39092,-1.80346,1.15321,0,0,3.18363,0.500225,-0.0163604,2.39328,0.818491,0,0,4.59012,-24.7146,-4.54378,0.629972,-6.86492,0.165876,-7.18925,-7.37796,2.01426,6.71996,0.641668,-0.0310449,0.00196034,-34.8972,-125.237,38.5256,189.53,-204.087,9.95987,-0.000597796,67.4028,7.08885,10.6084,-7.59224,-0.903523,0.782981,2.10345,-0.0622967,0.0114432,-0.0968794,-9.78771,-0.758325,0.55921,2.75193,-0.0838614,-0.00782681,-0.0707043,7.28778,-58.2615,-27.935,12.2782,13.6337,2.78467,-103.399,111.143,-74.9602,209.407,-29.3835,0,0,-79.0629,-58.3931,-24.2419,148.734,-164.195,0,0,32.5651,61.4734,46.1546,-52.5289,-23.6211,16.3944,142.939,-42.8311,0,0,-54.1133,8.51129,4.20602,30.3124,-1.45182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.895553,0,-0.337107,-0.00800356,-1.62335,-0.0240326,8.53179,1730.49,25.6187,0.000378387,0.0609333,26.459
1.38333,-0.14017,0.12458,0.0804101,0.964324,0.915535,-0.329095,0.775204,-0.228446,-0.00962764,-2.32777,0.271238,0.1,-0.000124659,0.374332,0.18655,-0.173109,-0.879314,0.620926,0.1,-0.0014551,-0.133852,-0.140493,-0.286546,-0.591061,-0.326788,-0.0263982,1.05577,2.06951,-0.00103888,0.000440825,-0.356401,-0.321059,-0.0569728,1.92573,2.19589,0.0018568,-0.00311435,-0.319532,-1.29864,-2.18794,-0.0270526,0.203308,0.146438,8.63035,3.48918,2.29595,3.08402,2.19031,0,0,-6.91642,-2.29009,-0.827437,3.80895,2.32308,0,0,1.10971,1.6583,-0.173611,-3.12428,-1.00451,-1.2543,-0.612302,0.796285,0,0,2.73268,0.571152,0.0186897,2.64588,0.806393,0,0,21.9189,-13.0654,16.2005,0.433922,-5.54085,-0.651505,-6.71463,-3.01685,1.52587,5.74998,0.741763,-0.07262,0.0021111,-21.6019,-127.142,24.5266,164.873,-216.275,0.542023,-0.000927805,67.8496,1.67691,13.8839,-6.50055,-0.604293,0.691203,2.09085,-0.0649318,0.00560256,-0.0934317,-10.0145,-0.977998,0.56723,2.48265,-0.0761693,-0.0029161,-0.0615953,6.64971,-53.4845,-12.3832,12.3069,13.3265,2.43753,-125.039,86.8943,-90.1501,194.947,-28.3381,0,0,-70.0275,-44.0512,-25.0223,132.567,-194.007,0,0,26.2377,57.0572,30.1917,-48.3886,-15.8344,12.4894,128.945,-48.9166,0,0,-57.2024,3.9813,9.00775,21.1651,-1.07606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.870832,0,-0.337429,-0.286271,-11.0276,-0.223955,43.3616,1670.36,33.9225,0.00037467,0.0606847,30.7394
1.39167,-0.142371,0.110043,0.0613173,0.964953,0.918155,-0.327705,0.83844,-0.193335,0.00324485,-2.28854,0.287523,0.1,-0.000124659,0.311832,0.164407,-0.181742,-0.838366,0.626812,0.1,-0.0014551,-0.122782,-0.122712,-0.285896,-0.620457,-0.336259,-0.0359834,1.05962,2.07275,-0.00103888,0.000440825,-0.337601,-0.316023,-0.0561915,1.94925,2.20253,0.0018568,-0.00311435,-0.264118,-1.74434,-2.29113,0.0755053,0.314363,0.166751,7.58836,4.2133,1.5447,4.70858,1.95416,0,0,-7.49998,-2.65718,-1.03596,4.91367,0.706348,0,0,1.32836,2.13377,0.0779863,-3.52752,-1.13646,-1.15022,0.462236,0.388647,0,0,2.256,0.60433,0.0937543,2.82226,0.797426,0,0,29.7488,-10.0998,26.574,-0.180728,-4.33044,-0.716916,-8.47853,2.95722,-0.0794822,4.80982,0.787009,-0.0682897,0.00215724,-11.5999,-110.648,13.4745,132.38,-224.472,-0.499525,-0.00116836,64.6923,-1.65512,16.6833,-5.24037,-0.341975,0.577607,2.02967,-0.0641554,0.000507608,-0.0872813,-10.0054,-1.18349,0.550138,2.17243,-0.0663822,0.00164978,-0.0514472,6.65732,-47.0725,1.15738,11.8892,12.5345,1.92346,-138.622,61.5194,-93.9352,177.105,-26.1454,0,0,-60.3861,-29.916,-28.4366,116.159,-219.15,0,0,18.5673,51.3937,14.9956,-42.1661,-8.2977,6.17988,111.117,-46.5435,0,0,-58.1898,-0.251097,13.1179,12.5427,1.25262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.845728,0,-0.339428,-0.655601,-12.7272,-0.233254,81.0561,1573.54,28.8387,0.000373955,0.0603291,41.382
1.4,-0.144109,0.0922383,0.0423049,0.966408,0.921645,-0.326182,0.89205,-0.153952,0.00959406,-2.237,0.301992,0.1,-0.000124659,0.245139,0.140186,-0.19235,-0.789353,0.617479,0.1,-0.0014551,-0.110423,-0.101362,-0.284204,-0.652781,-0.346306,-0.0451394,1.07119,2.07275,-0.00103888,0.000440825,-0.322842,-0.311004,-0.0544992,1.97364,2.20926,0.0018568,-0.00311435,-0.20864,-2.13661,-2.28149,0.174582,0.418817,0.18278,6.43317,4.72596,0.761906,6.18445,1.73628,0,0,-8.0032,-2.90648,-1.27293,5.88167,-1.1199,0,0,1.48308,2.56205,0.202949,-3.8789,-1.20561,-1.09872,1.38822,0.000784656,0,0,1.77108,0.602237,0.20307,2.92678,0.807864,0,0,31.1325,-8.11696,28.2572,-0.334918,-2.25657,-0.379313,-12.2807,8.17205,-2.18861,3.7729,0.774009,-0.0326032,0.00209318,-1.07758,-87.8488,7.90505,98.2659,-225.895,2.43276,-0.00126673,57.5786,-2.46709,18.5223,-3.9406,-0.214227,0.439415,1.91998,-0.05981,-0.00398799,-0.0789799,-9.77005,-1.3433,0.523106,1.84219,-0.0558031,0.00595415,-0.0411013,6.58517,-39.4047,11.1264,10.9249,11.2323,1.37577,-142.984,37.8492,-86.626,157.389,-23.3933,0,0,-48.4901,-17.8762,-35.9502,98.1081,-236.72,0,0,10.9213,44.4113,2.12424,-34.3162,-2.1666,-0.803063,92.052,-36.7922,0,0,-57.5344,-3.975,16.002,5.52265,3.81488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.819942,0,-0.34096,-0.686837,-8.58047,-0.0949478,115.964,1448.71,16.0308,0.000373143,0.0598343,42.8828
1.40833,-0.145391,0.0716968,0.0240652,0.968622,0.925915,-0.324564,0.93573,-0.111941,0.00992758,-2.17453,0.314836,0.1,-0.000124659,0.175078,0.114724,-0.205454,-0.733526,0.591708,0.1,-0.0014551,-0.0973059,-0.076927,-0.282366,-0.687488,-0.356503,-0.0543512,1.08915,2.0702,-0.00103888,0.000440825,-0.312079,-0.306262,-0.0516957,1.99841,2.21626,0.0018568,-0.00311435,-0.153764,-2.46498,-2.18877,0.265623,0.512419,0.194245,5.24164,5.04137,0.0400224,7.49603,1.54134,0,0,-8.40729,-3.05545,-1.57251,6.69923,-3.09257,0,0,1.57409,2.93215,0.220651,-4.16487,-1.22366,-1.10541,2.15532,-0.305817,0,0,1.29163,0.569112,0.33642,2.9728,0.839655,0,0,30.2795,3.78511,27.6748,0.275537,-2.46254,0.0325229,-17.0382,10.7707,-3.95303,2.56808,0.726406,0.00689146,0.0019633,11.0396,-74.1748,4.11933,67.6375,-218.141,1.35142,-0.00117529,47.7201,-0.637377,19.2512,-2.64591,-0.313176,0.270526,1.77361,-0.0525424,-0.00839325,-0.0693762,-9.30101,-1.38276,0.506137,1.50893,-0.0457667,0.0101265,-0.0314286,5.5064,-30.3069,17.1455,9.40203,9.36684,0.985174,-137.959,17.2874,-69.876,137.287,-20.5243,0,0,-32.6632,-8.1168,-45.9081,77.0248,-244.184,0,0,4.86382,35.4681,-7.81079,-25.1639,1.86267,-6.56372,73.5736,-22.2522,0,0,-55.6365,-7.2643,17.4821,0.744361,4.59878,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.793681,0,-0.339861,-0.639948,-5.75295,-0.0222076,145.019,1303.68,5.03249,0.000369488,0.0592301,41.27
1.41667,-0.14629,0.0490506,0.00701614,0.971488,0.930836,-0.322876,0.96983,-0.0687288,0.0054086,-2.10253,0.326255,0.1,-0.000124659,0.102749,0.0886983,-0.221746,-0.67235,0.548979,0.1,-0.0014551,-0.0838507,-0.0500293,-0.281069,-0.723943,-0.366571,-0.0640188,1.11222,2.06611,-0.00103888,0.000440825,-0.305179,-0.302024,-0.0476782,2.02324,2.22358,0.0018568,-0.00311435,-0.107877,-2.71754,-2.04589,0.343973,0.590476,0.202455,4.09198,5.18544,-0.542277,8.64009,1.3703,0,0,-8.67948,-3.12309,-1.95508,7.34111,-5.12744,0,0,1.61463,3.22772,0.155561,-4.37457,-1.20814,-1.16011,2.76843,-0.491252,0,0,0.827989,0.508577,0.482104,2.97901,0.877978,0,0,25.2063,23.9808,23.729,2.21853,-0.94555,-1.54433,-21.4008,10.349,-4.75027,1.32068,0.680354,0.026544,0.00183633,20.8835,-69.9375,1.75985,41.0855,-199.025,-2.77058,-0.000853564,35.7365,2.45714,18.9712,-1.30884,-0.614498,0.0788972,1.61896,-0.0438358,-0.0129589,-0.0596947,-8.58136,-1.30465,0.499659,1.17993,-0.0371137,0.0139667,-0.0227941,2.75062,-19.2377,19.909,7.4752,6.88669,0.746417,-124.741,-0.280676,-46.4057,118.116,-17.5878,0,0,-11.9907,0.423505,-53.8469,51.5533,-239.19,0,0,1.49779,23.7794,-15.0438,-14.9394,3.65345,-9.64429,56.6096,-6.19855,0,0,-52.7685,-10.3024,17.6581,-1.68713,2.06253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.765015,0,-0.336691,-0.717233,-4.73486,0.0157835,171.637,1133.07,-3.77706,0.000362968,0.0585563,42.2102
1.425,-0.146998,0.0250685,-0.00865036,0.974874,0.936235,-0.321137,0.995267,-0.0255363,-0.00233299,-2.02233,0.336453,0.1,-0.000124659,0.0295875,0.062702,-0.241778,-0.607594,0.48964,0.1,-0.0014551,-0.0702914,-0.0214803,-0.280818,-0.761435,-0.376385,-0.0743561,1.13922,2.06159,-0.00103888,0.000440825,-0.301943,-0.298501,-0.0424344,2.04795,2.23104,0.0018568,-0.00311435,-0.0849551,-2.87785,-1.87998,0.406266,0.647865,0.208675,3.05247,5.1831,-0.928992,9.62439,1.22374,0,0,-8.7794,-3.11956,-2.4038,7.77072,-7.12069,0,0,1.62711,3.42588,0.0301962,-4.49906,-1.17769,-1.24048,3.24018,-0.542907,0,0,0.388252,0.422723,0.629255,2.96495,0.895166,0,0,13.0202,41.8157,11.7568,2.66447,-1.18888,-1.93278,-24.8299,7.41225,-4.36745,0.410872,0.663578,0.0168746,0.00176402,23.9084,-65.3038,5.37973,17.911,-167.447,-2.91401,-0.000250434,22.3785,5.41685,18.1656,0.169387,-1.03395,-0.119622,1.47813,-0.0351436,-0.017577,-0.0508422,-7.63983,-1.10978,0.500621,0.844145,-0.0298479,0.0174525,-0.0149,-1.84443,-5.68328,20.812,5.27711,3.66107,0.551894,-105.682,-16.2081,-19.6887,100.844,-14.1654,0,0,13.4124,9.3377,-53.613,20.3504,-218.666,0,0,1.17744,8.85351,-20.2917,-3.86774,3.59984,-9.44347,41.3151,8.33063,0,0,-49.0587,-13.1886,16.8153,-2.21755,-4.32373,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.729734,0,-0.333679,-0.0636866,-0.299275,0.00515175,197.57,928.416,-15.9819,0.000356699,0.057823,45.4813
1.43333,-0.147834,0.000691675,-0.0228716,0.978626,0.941888,-0.31936,1.01337,0.0165306,-0.0114419,-1.93512,0.345667,0.1,-0.000124659,-0.0426428,0.0373541,-0.265533,-0.541424,0.415116,0.1,-0.0014551,-0.0566504,0.00768346,-0.281975,-0.799196,-0.385949,-0.0853492,1.16909,2.05764,-0.00103888,0.000440825,-0.302115,-0.295894,-0.0360229,2.0725,2.2382,0.0018568,-0.00311435,-0.100325,-2.92522,-1.70655,0.450242,0.678374,0.213274,2.17178,5.04803,-1.09306,10.4648,1.10569,0,0,-8.66763,-3.04175,-2.85058,7.9403,-8.94291,0,0,1.63692,3.49966,-0.138901,-4.53129,-1.1477,-1.31918,3.58447,-0.473485,0,0,-0.0205711,0.312819,0.769382,2.94647,0.859135,0,0,-2.29965,51.2341,-5.81362,2.60563,-2.73263,-1.59187,-27.0152,2.83584,-3.10128,-0.15286,0.692593,-0.0171124,0.00179466,21.5356,-57.1478,14.585,-1.1435,-129.387,1.49124,0.000692283,9.24616,7.02949,17.5232,1.68921,-1.51188,-0.309278,1.35626,-0.0274058,-0.0218536,-0.0430859,-6.63703,-0.823008,0.504126,0.514005,-0.0241202,0.0203802,-0.00771565,-7.88529,10.4091,21.3886,2.83342,-0.00740288,0.231369,-83.7318,-32.5465,6.25365,85.9006,-9.01381,0,0,42.2336,19.9233,-39.6857,-17.1901,-179.985,0,0,3.48922,-9.21893,-24.2725,7.75593,2.50658,-6.30455,27.3342,19.2324,0,0,-44.5105,-15.8231,15.3238,-1.74987,-13.6628,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.688023,0,-0.330982,2.31558,7.69546,-0.337689,212.131,704.984,-30.9359,0.000354824,0.057002,51.7766
1.44167,-0.149217,-0.0229623,-0.0356075,0.982575,0.94754,-0.317567,1.02565,0.0563374,-0.0201164,-1.84195,0.354255,0.1,-0.000124659,-0.11194,0.0133897,-0.292043,-0.476449,0.328093,0.1,-0.0014551,-0.0427671,0.0362071,-0.284818,-0.836418,-0.395339,-0.0967802,1.20086,2.05503,-0.00103888,0.000440825,-0.305377,-0.294386,-0.0285472,2.09693,2.24441,0.0018568,-0.00311435,-0.166036,-2.83847,-1.52831,0.473854,0.678313,0.215202,1.47402,4.77681,-1.04095,11.1806,1.03058,0,0,-8.31569,-2.87572,-3.18129,7.79705,-10.4428,0,0,1.666,3.42283,-0.341172,-4.46666,-1.12681,-1.37171,3.81225,-0.313215,0,0,-0.391492,0.180959,0.89708,2.93189,0.745278,0,0,-11.4603,55.2222,-18.9029,2.33736,-4.13749,-0.946026,-27.9043,-2.45605,-1.54448,-0.76556,0.769634,-0.0638007,0.00195453,20.8981,-50.0679,20.4533,-13.9912,-95.2337,3.42879,0.00198224,-1.91456,7.17938,17.743,3.00252,-2.03979,-0.481542,1.24352,-0.0210257,-0.0253805,-0.0360977,-5.77754,-0.455319,0.510083,0.221374,-0.0202068,0.0225041,-0.0015167,-14.5405,28.3773,22.7726,0.104994,-3.5069,-0.307276,-61.9278,-50.7202,27.7733,73.2019,-1.35057,0,0,72.2224,32.6581,-9.23159,-60.3608,-121.663,0,0,7.42352,-29.5913,-27.2838,19.5698,1.41326,-1.24853,14.0543,25.4045,0,0,-39.0321,-17.9178,13.5525,-1.47366,-23.9514,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.65021,0,-0.327057,4.66501,11.6981,-0.924177,198.975,498.955,-39.4187,0.000359425,0.0560534,59.6793
