time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_pro_sup_r,pos_wrist_flex_r,pos_wrist_dev_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,pos_pro_sup_l,pos_wrist_flex_l,pos_wrist_dev_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_pro_sup_r,vel_wrist_flex_r,vel_wrist_dev_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,vel_pro_sup_l,vel_wrist_flex_l,vel_wrist_dev_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_pro_sup_r,tau_wrist_flex_r,tau_wrist_dev_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,tau_pro_sup_l,tau_wrist_flex_l,tau_wrist_dev_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_pro_sup_r,acc_wrist_flex_r,acc_wrist_dev_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,acc_pro_sup_l,acc_wrist_flex_l,acc_wrist_dev_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
1.7,-0.424518,-0.0327192,-0.110774,0.708411,0.935327,-0.340346,0.824981,0.057975,-0.189534,-0.834435,0.723466,0.0999995,0.0182342,0.784106,-0.215953,-0.0962633,-2.32577,0.160922,0.0999997,0.0688765,0.181811,0.150732,-0.0360676,-0.215793,-0.446351,0.030523,1.27251,1.46911,0.0999999,0.0289822,-0.34124,-0.529998,0.42027,1.31024,1.57791,0.0999997,-0.0276507,-0.347611,0.278521,-0.113396,-0.308729,-0.17656,0.0398751,-3.51061,-0.274915,1.2024,-2.8293,4.64339,0,0,9.36086,0.634122,1.86456,-4.07196,1.28586,0,0,-0.0885775,-0.589834,2.3633,5.09735,0.191884,0.510919,1.93324,2.06594,0,0,-4.14819,-0.460703,-0.853126,-3.13099,0.797087,0,0,-3.50397,40.7872,35.6592,0.335173,0.235379,-0.283076,-147.02,-78.9937,18.1195,199.614,-279.517,6.79392,-0.0288005,14.0109,-2.40854,-7.83996,40.7467,2.6928,0.94651,0.191482,88.3905,-70.6016,3.43998,-2.45522,5.18342,2.90835,22.9992,-0.524838,2.04388,-2.96509,-12.2542,10.6748,10.2834,30.8375,-0.643237,3.45571,-4.64988,6.22062,45.8694,16.3034,6.19101,17.7967,-1.25473,-90.2625,-65.7295,-41.1711,171.971,-130.764,8.86791e-11,2.94903e-12,-27.8857,67.4862,-55.8176,227.555,-1.88442,-1.98452e-11,-9.02056e-12,17.6951,-63.9841,-2.54838,-40.2473,27.9051,-41.5999,51.5388,19.5859,2.03726e-10,1.30763e-10,-37.0723,-33.546,16.0009,148.163,-104.678,-5.42622e-11,6.07847e-11,0,3,1,0,0.729707,0,-0.294114,-0.396833,6.27424,-0.000794727,-147.257,2328.25,-0.294908,0,0,0,0,0,0,0,0,0,0.0002784,0.0304049,54.2928
1.71,-0.427372,-0.025347,-0.110278,0.705943,0.935341,-0.340072,0.780849,0.0486529,-0.181628,-0.845531,0.756823,0.0999995,0.0182342,0.874926,-0.202863,-0.0831995,-2.34373,0.173592,0.0999997,0.0688765,0.182695,0.138435,-0.0126895,-0.168844,-0.441642,0.0314722,1.297,1.49172,0.0999999,0.0289822,-0.386429,-0.537959,0.413339,1.29374,1.57541,0.0999997,-0.0276507,-0.285405,0.737215,0.0496375,-0.246819,0.00140773,0.0273278,-4.41324,-0.932211,0.790693,-1.10959,3.33575,8.86791e-13,2.94903e-14,9.082,1.30898,1.30638,-1.79641,1.26702,-1.98452e-13,-9.02056e-14,0.0883733,-1.22967,2.33782,4.69488,0.470936,0.0949199,2.44863,2.2618,2.03726e-12,1.30763e-12,-4.51891,-0.796163,-0.693117,-1.64936,-0.249692,-5.42622e-13,6.07847e-13,0.698581,41.1407,21.6135,0.937787,-0.303256,-0.711231,-137.295,-80.5788,15.0187,189.198,-318.184,5.06771,-0.0979921,11.669,-1.64277,-6.71551,37.9414,2.82567,0.766338,0.218008,87.5048,-67.2575,-6.50089,-7.74769,5.31101,4.10445,22.1467,-0.500532,2.17126,-2.7871,-7.28505,11.8006,8.50534,31.5015,-0.762356,3.10549,-4.81545,7.85534,40.2759,14.4698,8.50857,18.5885,-1.03962,-86.3525,-58.566,-39.7539,167.855,-181.073,-8.86791e-11,-2.94903e-12,-57.0435,53.8828,-62.7066,231.329,-3.69365,1.98452e-11,9.02056e-12,18.9177,-56.5652,-2.79634,-58.268,24.8848,-41.6752,57.8678,5.72402,-2.03726e-10,-1.30763e-10,-38.3895,-28.3482,11.751,143.949,-104.777,5.42622e-11,-6.07847e-11,0,3,1,0,0.696437,0,-0.292034,-0.282287,8.85153,-0.0740283,-75.0491,2353.28,-19.6812,0,0,0,0,0,0,0,0,0,0.000284059,0.0308365,46.4937
1.72,-0.42944,-0.0139473,-0.108334,0.704326,0.937214,-0.339903,0.728081,0.0334742,-0.177696,-0.839841,0.772073,0.0999995,0.0182342,0.960042,-0.184385,-0.0764063,-2.33856,0.185893,0.0999997,0.0688765,0.18547,0.120482,0.0104091,-0.127722,-0.434444,0.0282539,1.32727,1.51491,0.0999999,0.0289822,-0.435457,-0.548756,0.407583,1.29165,1.56243,0.0999997,-0.0276507,-0.206852,1.13997,0.194335,-0.161733,0.187293,0.0169316,-5.27676,-1.51787,0.393154,0.568955,1.52502,0,0,8.51157,1.84781,0.679319,0.516881,1.23008,0,0,0.27755,-1.79533,2.30985,4.1122,0.719784,-0.321832,3.02731,2.31904,0,0,-4.9028,-1.07965,-0.575607,-0.209869,-1.29746,0,0,15.0936,30.4313,3.88459,0.0628317,0.30979,0.701248,-114.714,-79.4349,11.3244,167.736,-339.717,2.43834,-0.140661,10.1984,0.343196,-7.30132,34.1318,3.12892,0.633071,0.26265,84.2829,-62.208,-16.7321,-13.381,4.92077,5.12827,20.1912,-0.454703,2.21601,-2.46772,-2.32113,11.7159,6.20525,30.7905,-0.820133,2.64178,-4.73899,6.51278,27.6119,11.6387,9.83412,18.1444,-0.668754,-74.0776,-42.3395,-37.6039,152.281,-216.455,0,0,-79.3801,32.8422,-58.9223,224,-4.62784,0,0,20.6412,-41.0906,-3.42965,-72.1882,19.1265,-37.1197,61.0258,-12.8481,0,0,-36.8613,-19.2093,1.18848,129.293,-87.9148,0,0,0,3,1,0,0.662559,0,-0.290358,-0.0258986,11.0502,-0.152319,-5.3656,2289.36,-31.5571,0,0,0,0,0,0,0,0,0,0.000289025,0.0336572,34.1989
1.73,-0.430858,0.000213619,-0.105227,0.703692,0.940901,-0.339801,0.667906,0.0140616,-0.177525,-0.818924,0.765678,0.0999995,0.0182342,1.03722,-0.162623,-0.0755053,-2.31099,0.197731,0.0999997,0.0688765,0.19031,0.0984199,0.0331646,-0.0938187,-0.425333,0.0213236,1.36364,1.53682,0.0999999,0.0289822,-0.488171,-0.561473,0.401945,1.30248,1.54067,0.0999997,-0.0276507,-0.141724,1.41609,0.310722,-0.0633917,0.368736,0.0102441,-6.01754,-1.94127,0.017115,2.09176,-0.639529,0,0,7.71777,2.17623,0.0900965,2.75688,1.1838,0,0,0.483962,-2.20623,2.27556,3.39032,0.911048,-0.693029,3.63757,2.19056,0,0,-5.27142,-1.27174,-0.563722,1.08306,-2.17661,0,0,25.4011,11.5885,-15.0919,1.31859,-0.695446,-1.13203,-89.4426,-77.9445,9.06861,136.905,-337.801,-1.66095,-0.15304,8.62003,1.05546,-8.67681,29.7997,3.49082,0.524993,0.311362,76.5427,-55.7624,-27.2656,-18.8521,4.01483,5.85766,17.1611,-0.379503,2.17278,-2.00528,2.99695,10.3996,3.27925,28.9199,-0.83922,2.0582,-4.4811,2.35538,10.0884,8.38829,10.2253,16.3554,-0.279032,-54.3629,-19.8286,-35.1679,127.394,-231.665,0,0,-93.1884,8.39054,-45.3276,207.571,-4.50784,0,0,23.0258,-19.9371,-5.05377,-80.2323,11.189,-27.9011,59.3469,-32.0474,0,0,-32.869,-7.09045,-14.2398,106.812,-58.1881,0,0,0,0,1,0,0.625657,0,-0.289852,0.410217,12.0604,-0.200713,72.7734,2139.54,-35.6069,0,0,0,0,0,0,0,0,0,0.000293672,0.0386411,31.7928
1.74,-0.432039,0.0153834,-0.101281,0.70408,0.946224,-0.339726,0.602294,-0.00733395,-0.18087,-0.785267,0.736116,0.0999995,0.0182342,1.10508,-0.140022,-0.0791371,-2.26267,0.209118,0.0999997,0.0688765,0.197452,0.0743638,0.0554148,-0.0679388,-0.415104,0.0116032,1.40595,1.55552,0.0999999,0.0289822,-0.544172,-0.574899,0.394884,1.32399,1.51308,0.0999997,-0.0276507,-0.11817,1.51698,0.394605,0.038861,0.53229,0.00745375,-6.56117,-2.13955,-0.334564,3.36571,-2.95618,0,0,6.78588,2.26014,-0.363179,4.83259,1.13873,0,0,0.71422,-2.4056,2.22502,2.58799,1.02294,-0.972039,4.23103,1.87009,0,0,-5.60011,-1.34264,-0.70612,2.15118,-2.75849,0,0,26.8221,-5.70769,-30.0272,1.34009,-0.981111,-0.401719,-67.6022,-72.0086,7.44666,98.2816,-314.659,-4.47206,-0.133788,6.29352,-0.347753,-9.85619,25.491,3.80632,0.398371,0.351549,65.2626,-47.4146,-37.8177,-23.8411,2.52953,6.17079,13.1578,-0.269377,2.04204,-1.40887,8.79388,8.21287,-0.180644,26.1906,-0.843477,1.36963,-4.11723,-3.76447,-9.19519,5.26911,9.62244,13.2952,0.17528,-28.7904,4.62857,-32.2592,94.4196,-223.348,0,0,-98.5346,-14.8909,-25.4104,185.308,-3.79041,0,0,25.7741,3.26534,-7.94301,-81.6482,2.07646,-15.1342,52.0038,-47.2851,0,0,-26.4306,6.30015,-31.3153,79.9313,-22.8479,0,0,0,0,1,0,0.586027,0,-0.28937,0.925291,11.5724,-0.172601,152.584,1908.34,-28.4626,0,0,0,0,0,0,0,0,0,0.000298642,0.0415867,40.7008
1.75,-0.433597,0.0296336,-0.0968083,0.705431,0.952877,-0.339634,0.533803,-0.0282666,-0.187442,-0.742168,0.68422,0.0999995,0.0182342,1.16308,-0.118909,-0.0853099,-2.19581,0.220127,0.0999997,0.0688765,0.207172,0.0506343,0.0768707,-0.0502236,-0.404667,0.000369384,1.45347,1.56949,0.0999999,0.0289822,-0.602816,-0.587696,0.384691,1.35349,1.48321,0.0999997,-0.0276507,-0.155815,1.42502,0.447296,0.135085,0.665242,0.00920655,-6.84907,-2.09327,-0.657156,4.3099,-5.18967,0,0,5.80054,2.11123,-0.617283,6.68567,1.10082,0,0,0.971961,-2.37295,2.14559,1.77151,1.0437,-1.12338,4.75107,1.39724,0,0,-5.86441,-1.27964,-1.01927,2.95049,-2.98697,0,0,10.824,-16.7504,-40.48,1.84541,-1.89673,-1.93687,-56.9799,-62.2151,6.76792,54.2772,-270.281,-5.57615,-0.0846923,3.09143,-4.22536,-9.51639,21.7906,4.04492,0.175793,0.377819,49.7216,-37.532,-47.6326,-27.9182,0.928899,6.21413,8.36787,-0.11826,1.85311,-0.696085,15.1469,5.34336,-4.08218,22.8476,-0.855039,0.591928,-3.70828,-10.3033,-26.6224,2.70078,8.26155,9.07749,0.534281,0.0117757,26.2954,-28.2422,54.0751,-190.555,0,0,-97.5199,-33.1219,-4.32553,161.082,-2.72633,0,0,27.8103,24.505,-11.9537,-76.6347,-6.87438,-0.672223,38.9405,-55.1029,0,0,-17.3723,18.9715,-46.1884,52.0782,10.1852,0,0,0,0,1,0,0.542466,0,-0.288323,1.40684,9.82976,-0.0867394,228.382,1595.73,-14.081,0,0,0,0,0,0,0,0,0,0.000303215,0.0420841,45.2451
1.76,-0.436186,0.0412216,-0.0920652,0.707608,0.960437,-0.339488,0.465314,-0.0465697,-0.196838,-0.693661,0.613268,0.0999995,0.0182342,1.21134,-0.101109,-0.0919153,-2.11285,0.230862,0.0999997,0.0688765,0.219672,0.0293553,0.0971312,-0.040172,-0.394917,-0.0109316,1.50487,1.57796,0.0999999,0.0289822,-0.663198,-0.598595,0.36988,1.38821,1.45436,0.0999997,-0.0276507,-0.258848,1.1588,0.474304,0.217701,0.756017,0.0145494,-6.84895,-1.83031,-0.939578,4.85065,-7.09522,0,0,4.82534,1.78001,-0.660538,8.29649,1.07356,0,0,1.25006,-2.1279,2.02605,1.00517,0.974959,-1.1301,5.14048,0.846209,0,0,-6.03814,-1.08993,-1.48116,3.47128,-2.88512,0,0,-15.7113,-24.618,-47.4549,2.26071,-2.67064,-3.88638,-54.1803,-55.0995,7.17766,11.7487,-212.059,-6.90039,-0.0104209,-1.7815,-9.89719,-6.89025,18.572,4.18495,-0.175053,0.389851,32.9185,-26.1328,-55.6559,-31.0262,-0.342036,6.20084,3.0584,0.0712587,1.64104,0.100119,21.3544,2.10066,-8.0248,19.0957,-0.876389,-0.209184,-3.28241,-15.2061,-39.1508,0.770457,6.29064,4.23126,0.679558,28.4591,41.2705,-22.5967,7.63429,-135.192,0,0,-93.6372,-44.032,12.7241,138.468,-0.972037,0,0,27.575,40.4183,-16.5648,-66.2801,-14.2567,13.2684,20.8571,-53.9445,0,0,-5.51121,29.0809,-55.3935,26.0527,34.0744,0,0,0,3,1,0,0.496905,0,-0.287014,1.67714,7.45239,-0.0207199,275.755,1225.32,-3.40675,0,0,0,0,0,0,0,0,0,0.000302677,0.0403591,55.9661
1.77,-0.440295,0.0488945,-0.0872451,0.710414,0.96842,-0.339275,0.39967,-0.0607458,-0.208493,-0.644391,0.528796,0.0999995,0.0182342,1.25023,-0.0877123,-0.0972483,-2.01604,0.241501,0.0999997,0.0688765,0.234931,0.0121182,0.115735,-0.0367484,-0.386593,-0.0209058,1.55836,1.58102,0.0999999,0.0289822,-0.72413,-0.606586,0.349529,1.42552,1.42892,0.0999997,-0.0276507,-0.410908,0.767292,0.482009,0.280607,0.798329,0.021345,-6.56436,-1.41761,-1.16554,4.927,-8.44713,0,0,3.88897,1.33969,-0.533298,9.68117,1.06384,0,0,1.52581,-1.72372,1.8604,0.342364,0.832392,-0.997419,5.34905,0.306764,0,0,-6.09325,-0.799118,-2.03509,3.7318,-2.54438,0,0,-26.0826,-28.3321,-47.4548,-0.122946,-2.13626,-2.65187,-38.963,-49.7458,6.60155,-15.4991,-150.068,-8.25121,0.0791562,-9.97606,-15.779,-2.37296,14.6817,4.18294,-0.608123,0.390331,19.8083,-12.6526,-60.9628,-33.4298,-1.10832,6.25308,-2.43807,0.284673,1.42645,0.932603,26.1746,-1.03992,-11.3452,15.1235,-0.888943,-0.927562,-2.83412,-16.8,-45.174,-0.703984,3.70791,-0.432647,0.633756,52.7763,47.7551,-14.9122,-42.0487,-63.1301,0,0,-90.392,-47.2828,22.1117,119.849,1.96856,0,0,23.702,49.1962,-21.0403,-52.3497,-18.9245,24.6144,-0.861872,-44.3105,0,0,9.0629,35.3084,-56.7381,3.6877,45.1326,0,0,0,3,1,0,0.453728,0,-0.285511,1.58447,5.15533,-0.00701498,259.736,845.092,-1.14994,0,0,0,0,0,0,0,0,0,0.000292861,0.0367783,61.2093
1.78,-0.446084,0.0520501,-0.0824954,0.713591,0.97636,-0.338998,0.339304,-0.0701464,-0.22164,-0.599326,0.438012,0.0999995,0.0182342,1.28008,-0.0790437,-0.10037,-1.90724,0.252336,0.0999997,0.0688765,0.252559,-0.00019938,0.132235,-0.0385597,-0.380162,-0.0284186,1.61176,1.57966,0.0999999,0.0289822,-0.784156,-0.611047,0.323504,1.46321,1.40799,0.0999997,-0.0276507,-0.578908,0.315552,0.474969,0.317687,0.794003,0.0276825,-6.0366,-0.940056,-1.31467,4.50651,-9.07844,0,0,2.98505,0.866862,-0.312181,10.8797,1.08352,0,0,1.76283,-1.23176,1.65,-0.181133,0.643147,-0.751275,5.34043,-0.136341,0,0,-6.00262,-0.446034,-2.60247,3.76868,-2.09305,0,0,-15.8639,-22.7356,-39.6128,-0.998635,-1.19331,-0.604383,-8.22044,-40.3866,4.05974,-23.6838,-92.0455,-7.94004,0.167964,-21.0072,-20.0721,2.49815,8.93268,4.06597,-1.03089,0.38819,10.5879,1.72636,-63.5085,-34.8884,-1.46154,6.25266,-7.6516,0.491144,1.19384,1.72594,29.1579,-3.78311,-13.6548,11.3224,-0.882417,-1.48154,-2.38505,-14.3453,-44.8259,-2.04071,0.994517,-4.19771,0.476757,70.2498,46.4547,-4.76673,-90.4349,15.1925,0,0,-89.8636,-44.1806,22.5468,105.865,6.08382,0,0,15.8599,50.855,-24.6579,-36.9997,-20.2868,31.9069,-24.2838,-28.729,0,0,25.8093,37.0465,-49.6911,-14.1859,43.5796,0,0,0,0,1,0,0.41422,0,-0.283083,1.25847,3.36314,-0.0201913,189.901,507.491,-3.04683,0,0,0,0,0,0,0,0,0,0.000278219,0.0326177,48.3791
1.79,-0.453308,0.050723,-0.0779498,0.716867,0.98388,-0.338674,0.285963,-0.0749015,-0.235263,-0.563304,0.348747,0.0999995,0.0182342,1.30094,-0.0747931,-0.101237,-1.78786,0.263779,0.0999997,0.0688765,0.271773,-0.00743143,0.146269,-0.044071,-0.375759,-0.0327407,1.66274,1.57542,0.0999999,0.0289822,-0.841602,-0.611802,0.29251,1.49948,1.39142,0.0999997,-0.0276507,-0.722361,-0.132707,0.454562,0.327632,0.752026,0.0324501,-5.3341,-0.47551,-1.36233,3.60216,-8.92651,0,0,2.08641,0.425056,-0.0867129,11.9383,1.14436,0,0,1.92143,-0.723205,1.40342,-0.55113,0.440279,-0.432206,5.09759,-0.423631,0,0,-5.74453,-0.0755694,-3.09939,3.62682,-1.65725,0,0,-4.05787,-7.26241,-29.0649,-1.27547,-1.24105,-0.43411,21.6391,-25.3307,0.527218,-23.5897,-49.5851,-6.11418,0.240819,-33.0758,-21.0088,5.66318,0.518726,3.89489,-1.34505,0.392697,2.73872,13.9388,-64.2433,-35.0945,-1.65481,5.9594,-12.1188,0.656501,0.915061,2.40218,30.5029,-6.0476,-14.8629,8.14578,-0.854027,-1.82288,-1.97812,-8.39413,-39.5409,-3.4786,-1.2657,-6.59632,0.281873,80.1437,39.3912,6.97695,-132.904,87.5062,0,0,-92.1325,-36.8435,14.8552,95.362,10.2683,0,0,4.96687,46.7306,-26.8982,-22.4401,-18.4387,34.5568,-47.1696,-11.1513,0,0,43.717,34.3745,-35.3019,-27.5304,33.0949,0,0,0,0,1,0,0.392464,0,-0.277702,0.881474,2.15903,-0.0342894,105.578,258.596,-4.10699,0,0,0,0,0,0,0,0,0,0.000267561,0.0302968,30.2875
1.8,-0.461371,0.0454418,-0.0737521,0.720017,0.990741,-0.338321,0.240636,-0.0757174,-0.248189,-0.540573,0.268232,0.0999995,0.0182342,1.31259,-0.0742269,-0.100619,-1.65894,0.27625,0.0999997,0.0688765,0.291484,-0.00999043,0.157614,-0.0518263,-0.3732,-0.033607,1.709,1.57007,0.0999999,0.0289822,-0.894675,-0.609121,0.257986,1.53299,1.37815,0.0999997,-0.0276507,-0.806303,-0.528116,0.419776,0.314975,0.686063,0.0352688,-4.53266,-0.0815977,-1.29256,2.27312,-8.05145,0,0,1.16509,0.056621,0.0618387,12.8919,1.24704,0,0,1.9711,-0.255899,1.13444,-0.775532,0.255892,-0.0866378,4.6259,-0.535144,0,0,-5.30736,0.268176,-3.4524,3.35152,-1.3263,0,0,-1.89934,10.838,-22.4309,-1.18037,-1.46041,-0.699071,42.9054,-7.43459,-2.71172,-20.6887,-22.5773,-3.5752,0.28657,-44.5162,-17.086,5.52519,-10.5701,3.72224,-1.489,0.407667,-6.09985,20.8485,-64.486,-34.081,-1.89899,5.21782,-15.5957,0.759896,0.578577,2.91606,30.876,-7.81915,-15.1079,5.91128,-0.806926,-1.94588,-1.65584,-0.39863,-31.2994,-5.02429,-2.69824,-7.69284,0.116506,83.4481,29.2351,19.1728,-165.647,141.783,0,0,-95.6356,-27.4624,1.24534,85.7601,12.3419,0,0,-7.2156,38.7419,-27.5481,-10.5835,-14.0716,32.804,-67.3031,4.05095,0,0,61.4589,27.8377,-15.7107,-36.7328,18.5365,0,0,0,0,1,0,0.405263,0,-0.266063,0.552747,1.4501,-0.0424033,41.2749,108.282,-3.16635,0,0,0,0,0,0,0,0,0,0.000261677,0.0275485,25.0645
1.81,-0.469474,0.0370307,-0.0700567,0.722897,0.996832,-0.337957,0.203655,-0.0736099,-0.259197,-0.534407,0.201896,0.0999995,0.0182342,1.31468,-0.0764069,-0.0998759,-1.52144,0.289954,0.0999997,0.0688765,0.310474,-0.00867523,0.166203,-0.06064,-0.372048,-0.031193,1.74853,1.56513,0.0999999,0.0289822,-0.941603,-0.603655,0.221891,1.56284,1.36674,0.0999997,-0.0276507,-0.810289,-0.84111,0.369533,0.287992,0.609134,0.0364339,-3.69818,0.210753,-1.10084,0.616653,-6.63362,0,0,0.208729,-0.218003,0.074292,13.7495,1.37046,0,0,1.89895,0.131519,0.858958,-0.881366,0.115176,0.241402,3.95286,-0.494634,0,0,-4.69277,0.546553,-3.60951,2.98419,-1.14094,0,0,-9.23531,26.6475,-21.9823,-2.7783,-0.904405,-0.157367,56.4951,10.2819,-5.17196,-16.742,-6.27519,-0.912299,0.302684,-55.1816,-8.58165,2.39729,-23.8274,3.56284,-1.49908,0.428857,-15.7967,22.5151,-65.0241,-32.3492,-2.25062,4.09197,-18.0847,0.799807,0.207785,3.26325,30.9076,-9.10187,-14.629,4.67992,-0.744816,-1.8822,-1.43793,7.9839,-21.7008,-6.29017,-3.30435,-7.95336,-0.0243077,82.0874,18.2694,29.6261,-186.707,170.836,0,0,-98.0503,-17.7196,-15.3696,73.734,9.53567,0,0,-18.7938,28.7899,-26.7359,-2.71705,-8.2287,27.4816,-82.8345,13.3409,0,0,77.5577,18.2534,6.30475,-42.2433,4.75763,0,0,0,0,1,0,0.444719,0,-0.236925,0.270331,1.09549,-0.043837,8.75695,35.4867,-1.42003,0,0,0,0,0,0,0,0,0,0.000255842,0.0290202,35.8771
1.82,-0.476778,0.0264496,-0.0669904,0.725447,1.00213,-0.337595,0.174882,-0.0696754,-0.267243,-0.546911,0.152643,0.0999995,0.0182342,1.30696,-0.0803589,-0.10067,-1.37657,0.304613,0.0999997,0.0688765,0.327584,-0.00448106,0.172119,-0.0697253,-0.37172,-0.0260308,1.77977,1.56151,0.0999999,0.0289822,-0.980775,-0.596364,0.186427,1.58845,1.35581,0.0999997,-0.0276507,-0.73045,-1.05812,0.306631,0.254949,0.529601,0.0361908,-2.87731,0.393447,-0.804575,-1.25042,-4.92526,0,0,-0.771774,-0.395199,-0.0794035,14.4869,1.46582,0,0,1.71101,0.419418,0.591599,-0.908537,0.0328886,0.516218,3.12452,-0.361225,0,0,-3.91719,0.729086,-3.54646,2.56176,-1.09336,0,0,-23.0372,34.7391,-26.4196,-1.91028,-1.24981,0.342763,64.9292,24.1573,-6.57154,-15.3952,-1.12438,0.504885,0.295707,-66.4356,2.47836,-1.82837,-38.5065,3.38554,-1.4784,0.445801,-24.8187,18.6895,-65.9817,-30.4188,-2.64147,2.79856,-19.6252,0.785882,-0.148994,3.45311,31.0581,-9.93526,-13.6742,4.30256,-0.670961,-1.68263,-1.31996,15.3471,-12.1811,-6.75648,-3.30068,-7.91991,-0.145974,77.9995,8.13479,36.3682,-195.787,174.569,0,0,-97.122,-8.63797,-31.9672,56.0042,-0.402567,0,0,-28.2976,18.2342,-24.8602,0.70735,-2.02558,19.7505,-92.539,14.7907,0,0,90.6084,6.5894,27.8636,-44.3677,-4.60744,0,0,0,0,1,0,0.690222,0,-0.170513,-0.167302,0.86955,0.000397353,-2.06507,10.7331,0.00490466,0,0,0,0,0,0,0,0,0,0.000251544,0.0300331,49.4049
