Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
All Timesteps RMSE,0.0388528,0.0356397,0.0368371,0.036231,0.0396068,0.0355609,0.0347104,0.0351696,0.0402973,0.0383691,0.0451185,0.0439937,0.0360054,0.0357904,0.0370698,0.0384026,0.038958,0.0369053,0.0459105,0.0361719,0.0365752,0.0356936,0.0350041,0.0356016,0.0408663,0.0346832,0.0346842,0.034865,0.038902,0.0356271,0.051333,0.0440581,0.0360205,0.0364955,0.0354409,0.0374063,0.0371453,0.0368924,0.0540915,0.0350745,0.0347252,0.0350065
0,0.0939411,0.0783469,0.0805516,0.0763635,0.0867618,0.0835624,0.0794762,0.0754314,0.0990786,0.0893891,0.107898,0.0521942,0.0728164,0.0779983,0.072948,0.08079,0.0676747,0.0728978,0.0788355,0.0773527,0.0771475,0.0793495,0.0762193,0.0854346,0.0982763,0.0854798,0.0792927,0.0755319,0.0939692,0.0747097,0.0984713,0.0598958,0.0834731,0.0790523,0.0833013,0.0811754,0.0875031,0.0813391,0.0885341,0.074529,0.0800394,0.0781451
1,0.094267,0.079219,0.0806146,0.0759101,0.0846761,0.0817737,0.0782028,0.0747746,0.0978536,0.0888971,0.104839,0.0519824,0.069867,0.0770626,0.0751418,0.0784647,0.0642183,0.0681989,0.0780885,0.0759561,0.0757,0.0777619,0.0777419,0.0814769,0.0802748,0.0845735,0.0785218,0.0749729,0.0928967,0.0729419,0.0918981,0.0599123,0.0741995,0.0703165,0.0718055,0.0736967,0.0813176,0.0742101,0.0776299,0.0744847,0.0791318,0.0772353
2,0.0938002,0.0789485,0.0798682,0.0750601,0.0834209,0.0797612,0.0764953,0.0732122,0.09634,0.0879711,0.100581,0.0510248,0.0685933,0.0771089,0.0774913,0.0755763,0.0612972,0.0647794,0.0774995,0.0743,0.0744345,0.0761466,0.0781794,0.0780591,0.0736013,0.0829203,0.0768984,0.0737234,0.0913166,0.0709108,0.0937435,0.0585368,0.0696395,0.0674029,0.0687015,0.0669844,0.0757423,0.0693054,0.0773035,0.073678,0.0777004,0.0757915
3,0.0928064,0.0778244,0.0785953,0.073794,0.0826044,0.0781188,0.0747832,0.0714242,0.0947082,0.0868084,0.0951265,0.0494734,0.0692479,0.0777234,0.079582,0.0724267,0.0593184,0.0630863,0.0761422,0.0726786,0.0735674,0.074726,0.0778036,0.0754242,0.0741236,0.0810253,0.0749282,0.0722661,0.0897058,0.0691168,0.0990799,0.0560583,0.0689226,0.0687475,0.0703517,0.0617471,0.0714642,0.0670697,0.0809023,0.0724584,0.0762334,0.0742764
4,0.0915868,0.0762276,0.0771215,0.0721711,0.0814837,0.077018,0.0734835,0.0700126,0.0931922,0.0855292,0.089379,0.0475741,0.0712029,0.0779894,0.0807004,0.0694066,0.0586409,0.0633438,0.0736038,0.0713409,0.0730218,0.073661,0.0769045,0.0735561,0.0773619,0.0793871,0.0730718,0.0709738,0.0883485,0.0679285,0.105021,0.0530683,0.070677,0.0718996,0.0730394,0.0588794,0.0694974,0.0675062,0.0860042,0.0711053,0.0750751,0.072986
5,0.0902863,0.0744311,0.075626,0.0703433,0.0792787,0.0761518,0.0726713,0.0690595,0.0919077,0.0840997,0.0844672,0.0456803,0.0727467,0.0770032,0.080247,0.0668436,0.0591834,0.0651272,0.0706866,0.0702396,0.0724214,0.0728511,0.0756797,0.072137,0.0805194,0.0781953,0.0715117,0.0699097,0.0870797,0.0673745,0.109867,0.050198,0.0730273,0.074162,0.0744371,0.0587542,0.0704497,0.0698892,0.0918124,0.0696807,0.074138,0.0718791
6,0.0889332,0.0726071,0.0741951,0.0685487,0.0758021,0.0753358,0.0722213,0.0684359,0.0908892,0.0825335,0.0806248,0.0442405,0.0722836,0.0746236,0.0783191,0.0650623,0.0604451,0.0674522,0.0685488,0.0691618,0.0715159,0.07209,0.0743122,0.070908,0.0825718,0.0774285,0.0702971,0.0690493,0.085665,0.0672959,0.112544,0.0479353,0.0744417,0.0741474,0.0743252,0.0608675,0.0739268,0.0732214,0.0970672,0.0682048,0.0731509,0.0708627
7,0.0875499,0.0708883,0.0729246,0.0670488,0.0713361,0.0746009,0.0719717,0.0680133,0.0901066,0.080944,0.0770412,0.0435286,0.069644,0.0715345,0.0758295,0.0643055,0.0616624,0.0692626,0.067674,0.0680009,0.0703734,0.0712462,0.0729962,0.0698209,0.0836856,0.0769627,0.069413,0.0683738,0.0841388,0.067367,0.112562,0.046671,0.0743741,0.072332,0.0734491,0.0635199,0.0781722,0.0760115,0.099998,0.0667657,0.0719396,0.0699409
8,0.086194,0.0693615,0.0719377,0.0660191,0.0668864,0.0739353,0.0717544,0.06762,0.0894355,0.0794508,0.0729642,0.0434089,0.0664697,0.0687569,0.0741376,0.0645163,0.0623744,0.0699962,0.0679167,0.0668426,0.0691893,0.0703049,0.0718704,0.0689435,0.0843655,0.0766187,0.0687727,0.0678026,0.0827744,0.0671828,0.109898,0.046737,0.0731957,0.0700736,0.0722689,0.0644872,0.0806144,0.0765043,0.0991946,0.0654892,0.0705028,0.0691565
9,0.0849076,0.0680126,0.0713399,0.0654607,0.0643016,0.0732171,0.0713874,0.0670197,0.0887252,0.0781217,0.0686165,0.0434716,0.0651343,0.066983,0.0742266,0.0652801,0.0626926,0.0696847,0.0692579,0.0658643,0.068084,0.0693385,0.0709434,0.0683213,0.0845333,0.0761847,0.068229,0.0671553,0.0817934,0.0665222,0.104841,0.0480943,0.0717588,0.0684819,0.0711811,0.0629331,0.0795039,0.0743786,0.0945735,0.0644522,0.0689106,0.0684981
10,0.0836556,0.066728,0.0711484,0.0651708,0.0644985,0.0723395,0.0707077,0.0660097,0.0879158,0.0769654,0.064896,0.043343,0.0667962,0.0660901,0.0761301,0.0661399,0.0631113,0.0686896,0.0720635,0.0652097,0.0671057,0.0684545,0.0700849,0.0679327,0.0833404,0.0754517,0.0676147,0.0662299,0.0811508,0.0654561,0.0981615,0.0499289,0.0709698,0.0682197,0.0708266,0.0603382,0.075355,0.071298,0.0878448,0.0636303,0.0671983,0.0678868
11,0.0824374,0.065495,0.071331,0.0648883,0.0661031,0.0713743,0.0697511,0.0646372,0.0871486,0.0760804,0.0625663,0.0430646,0.0703392,0.0652717,0.0792262,0.0671822,0.0642208,0.0676219,0.0765512,0.0650117,0.066413,0.0678235,0.0691685,0.0678648,0.0801765,0.0743519,0.0668741,0.0649978,0.0806822,0.064236,0.0912121,0.0510499,0.0714155,0.0696901,0.0717264,0.0591355,0.0708278,0.0693336,0.0820236,0.0630218,0.0654815,0.0673363
12,0.0812992,0.0644192,0.0717969,0.0644309,0.0673264,0.0704873,0.0687762,0.0631989,0.0866566,0.0756484,0.0617263,0.0431517,0.0732888,0.0637802,0.082751,0.069066,0.0663598,0.0672821,0.0821392,0.065339,0.0662673,0.0676001,0.0680512,0.0683917,0.0756009,0.0729355,0.0660379,0.0635559,0.0802982,0.0630784,0.0848716,0.0508286,0.0727849,0.0723851,0.0735463,0.0601741,0.0684629,0.069448,0.0789993,0.062686,0.0639955,0.0669787
13,0.0803934,0.0637066,0.072497,0.0639854,0.0677611,0.0699834,0.0682483,0.0622578,0.0866857,0.0758593,0.0619436,0.0442224,0.0738432,0.061773,0.0861269,0.0723,0.0696655,0.0684181,0.0874511,0.0662201,0.0669433,0.067908,0.0666693,0.0699485,0.0711608,0.0714864,0.0653045,0.062149,0.0801842,0.0622683,0.0786418,0.0497686,0.0739388,0.0745793,0.0749465,0.0619304,0.0685171,0.0710042,0.0767831,0.0628745,0.0631391,0.0671048
14,0.0798343,0.0634071,0.0733534,0.0641323,0.0677928,0.0702133,0.068529,0.0623716,0.0873356,0.0767621,0.0627244,0.046206,0.0719878,0.0603981,0.0890874,0.0763527,0.0739959,0.0710675,0.0910584,0.067574,0.0684785,0.0687554,0.0650189,0.0726075,0.0681779,0.0704462,0.0649434,0.0610912,0.0806479,0.0621725,0.071928,0.0488081,0.0735665,0.0744715,0.0741931,0.0620896,0.0695843,0.0718893,0.0720398,0.0638559,0.0632244,0.0679304
15,0.0795297,0.0632497,0.0741575,0.0654129,0.0675725,0.0713472,0.0694555,0.0636856,0.088383,0.078081,0.0636547,0.0480229,0.0688748,0.0608578,0.0914997,0.0798245,0.0786498,0.0741106,0.0921742,0.0691247,0.0704652,0.069947,0.0631166,0.0755702,0.0668612,0.0701551,0.0650736,0.0606287,0.0817248,0.0629419,0.0656898,0.0481639,0.0710752,0.0716935,0.0706326,0.0596236,0.0700537,0.070468,0.0650424,0.0655222,0.0641233,0.0692579
16,0.0792482,0.0628412,0.0746912,0.0677168,0.0670207,0.0731614,0.0703025,0.0657695,0.0893725,0.0792226,0.0644775,0.048443,0.0656004,0.0633622,0.0931806,0.0816385,0.0825743,0.0759158,0.0909547,0.0705254,0.0722756,0.0711788,0.0610445,0.0774684,0.0665937,0.0706566,0.0656231,0.060847,0.083049,0.0642378,0.0617529,0.0471041,0.0672071,0.0674159,0.0658331,0.0555203,0.068501,0.067235,0.0591112,0.0672392,0.0652786,0.0704891
17,0.0788479,0.0620499,0.0749678,0.0700548,0.0662093,0.0750969,0.0703731,0.0678754,0.0899736,0.079634,0.0652595,0.0472516,0.0627111,0.0669299,0.0939302,0.0818867,0.0851495,0.0757405,0.088264,0.0716467,0.0736245,0.0722645,0.0589932,0.0773547,0.0667515,0.0716882,0.0664367,0.0616145,0.0841118,0.0653816,0.0611099,0.0448662,0.0636419,0.0635406,0.0625131,0.0518271,0.0647425,0.0638487,0.0565617,0.0681683,0.0660901,0.0709938
18,0.0783095,0.0610694,0.0751733,0.0710524,0.0654225,0.0765071,0.0695979,0.0692628,0.0900715,0.079141,0.0663727,0.0452637,0.0604445,0.0702511,0.0936368,0.0814917,0.0865473,0.0743722,0.0850325,0.0725577,0.074708,0.0730868,0.0571216,0.0754387,0.0669809,0.0727746,0.0672611,0.0625564,0.0845639,0.0658324,0.0632662,0.0417598,0.0616009,0.0617207,0.0617564,0.0498595,0.0601635,0.0613894,0.0569814,0.067796,0.0662328,0.0704059
19,0.0776427,0.0601516,0.0754082,0.069966,0.0650295,0.0769234,0.0684648,0.0694372,0.089575,0.0779475,0.0681393,0.043389,0.0590188,0.0727657,0.0922989,0.0813491,0.0871646,0.0732698,0.0816974,0.0732548,0.075744,0.0733994,0.0553773,0.0728848,0.0670383,0.0733363,0.0676611,0.0630955,0.0842755,0.0654965,0.0666035,0.0392336,0.0609811,0.0620059,0.0621903,0.049263,0.0562173,0.0597402,0.058297,0.0662387,0.0656742,0.068705
20,0.0768796,0.0593813,0.0755451,0.0673336,0.0652769,0.0761597,0.0673517,0.0682638,0.0882862,0.0763004,0.0703425,0.0420634,0.0585885,0.0747129,0.0899424,0.0817539,0.0870744,0.0731303,0.0782151,0.0734948,0.0764653,0.0728055,0.0535455,0.070871,0.0668075,0.07291,0.0671882,0.062682,0.0832768,0.0645976,0.0695125,0.0385458,0.0608028,0.0628264,0.0619393,0.0489835,0.0532934,0.0580203,0.0585772,0.0640661,0.0644318,0.0662096
21,0.0761047,0.0586869,0.0753255,0.0645621,0.0660776,0.0742565,0.0661491,0.065941,0.0860378,0.0742367,0.0720354,0.041284,0.0590086,0.076279,0.086522,0.0823194,0.0862651,0.0734689,0.0745913,0.0729071,0.0761873,0.0710292,0.0514893,0.069788,0.0664778,0.0714045,0.0657106,0.0611326,0.0817106,0.0633471,0.0715453,0.0393114,0.0601218,0.0627791,0.0602528,0.0484961,0.0509296,0.0560284,0.0574106,0.0618121,0.0623209,0.0634122
22,0.0753832,0.0579575,0.0745554,0.0627634,0.0670004,0.0714175,0.0644973,0.062867,0.0829153,0.0716656,0.072172,0.0407395,0.0597263,0.0769915,0.0819319,0.0823778,0.0849403,0.0733855,0.0711831,0.0712308,0.07439,0.0682083,0.0492986,0.0692435,0.0664655,0.0691321,0.0635187,0.0587521,0.0797573,0.0617649,0.0735053,0.0399394,0.0586177,0.0617249,0.0575799,0.0478417,0.0485934,0.0546397,0.0560254,0.0596776,0.0591638,0.0607052
23,0.0746692,0.0571218,0.0732457,0.0619277,0.0674846,0.0680278,0.0622343,0.0594798,0.0792838,0.0686064,0.0707039,0.0400827,0.0600133,0.0760103,0.0761888,0.0814784,0.083285,0.0723273,0.0682194,0.068481,0.071172,0.0648791,0.0472074,0.0686009,0.0670056,0.0665625,0.061083,0.0560925,0.0775524,0.0597459,0.07649,0.0394053,0.0565685,0.0604523,0.0548179,0.0474021,0.0462192,0.0541848,0.0561935,0.0576209,0.0552111,0.0582529
24,0.0738637,0.0561945,0.0716403,0.0611575,0.0670296,0.0646459,0.0596121,0.0561404,0.0755886,0.0652682,0.0685612,0.0392021,0.0594516,0.0729135,0.0696712,0.0794619,0.0811284,0.070205,0.0653076,0.0649654,0.0671447,0.0616461,0.0454132,0.0674793,0.0678231,0.0640527,0.0587146,0.053602,0.075164,0.0572541,0.0809283,0.0380452,0.0543282,0.0595988,0.0525942,0.0476515,0.0441142,0.0537507,0.0590425,0.0555713,0.0510496,0.0560423
25,0.0729675,0.0552847,0.0700655,0.0595966,0.0652254,0.0617907,0.0570404,0.0530565,0.0721125,0.0618581,0.0666534,0.0382767,0.0582568,0.0681246,0.0631494,0.0762007,0.0779846,0.0671724,0.0618913,0.0611158,0.0629638,0.0588453,0.0439877,0.0659238,0.068324,0.0617733,0.0564626,0.0514857,0.0726524,0.0544476,0.0865172,0.0368591,0.0519245,0.0588892,0.0510469,0.0485415,0.0426201,0.0522578,0.0645768,0.0535386,0.0471578,0.0539876
26,0.0721333,0.0545517,0.0687263,0.0570917,0.0617683,0.0596667,0.0546897,0.0503074,0.068914,0.0583729,0.0655757,0.0375983,0.0570333,0.0625417,0.0574503,0.0715438,0.0734786,0.0634477,0.0580558,0.0573308,0.0590521,0.0564876,0.0429256,0.0641814,0.0681136,0.0597668,0.0542481,0.0497662,0.0700956,0.0515698,0.0925747,0.036374,0.0490702,0.0574518,0.0499464,0.049526,0.0418194,0.0493161,0.0715001,0.0515793,0.0436596,0.0520044
27,0.0715492,0.0541052,0.0676146,0.0540179,0.0567501,0.0580899,0.0523921,0.0479123,0.0658963,0.0546289,0.0657469,0.0372038,0.0561133,0.0567993,0.0530484,0.0655882,0.0677634,0.059198,0.0548674,0.0539398,0.0556673,0.0543619,0.0422189,0.0624361,0.0671258,0.0580271,0.0520837,0.0484126,0.0676064,0.0488297,0.0981407,0.0362485,0.0454803,0.0547675,0.0489944,0.0501412,0.0413687,0.0453975,0.077821,0.0497511,0.0404545,0.050083
28,0.0712888,0.0539093,0.066613,0.050698,0.0511373,0.0567394,0.0499398,0.0458979,0.0629421,0.0505521,0.0669079,0.036755,0.0552242,0.0512158,0.0500413,0.0589219,0.0615336,0.0545305,0.0538976,0.0512011,0.0530363,0.0522069,0.0418215,0.0607462,0.0652747,0.0565016,0.0501445,0.0473809,0.0653287,0.0464024,0.101978,0.035792,0.0414093,0.05127,0.0482702,0.0500782,0.0406448,0.041529,0.0820002,0.0481049,0.0374874,0.0482923
29,0.0712435,0.0537632,0.0656581,0.0472076,0.0469422,0.0554606,0.0473864,0.0443142,0.0600354,0.0464152,0.0679112,0.0358099,0.0540124,0.046832,0.0485394,0.0524939,0.0556065,0.0496854,0.0557537,0.0492073,0.051295,0.0499023,0.0415686,0.0591022,0.0625203,0.0550639,0.0486369,0.0465715,0.0633951,0.0444459,0.102819,0.0346058,0.0379932,0.0481967,0.04839,0.049084,0.0391677,0.0385864,0.0832818,0.0466792,0.0348644,0.0467016
30,0.0711457,0.0533834,0.0647657,0.0436768,0.046458,0.0542884,0.0449572,0.0431887,0.0572921,0.0427366,0.0679656,0.0341148,0.0528847,0.045608,0.0488771,0.0471795,0.0504737,0.0453172,0.0589662,0.0478286,0.0503641,0.0475371,0.0412019,0.0575184,0.0595212,0.0535622,0.0475986,0.0457982,0.0618568,0.043029,0.099776,0.0327418,0.036706,0.0468191,0.0498459,0.0470338,0.0369455,0.0367724,0.0811559,0.0454566,0.0327753,0.045292
31,0.0706955,0.0525589,0.0639318,0.0405378,0.0503319,0.0532702,0.0427858,0.0424771,0.0548939,0.0399581,0.0677748,0.0317504,0.0529383,0.0479906,0.0511616,0.043411,0.0463094,0.0425469,0.0611184,0.0467966,0.0499834,0.0453226,0.040522,0.0560462,0.0573193,0.0519623,0.0468376,0.0448538,0.0606508,0.0420658,0.0928046,0.0304968,0.0380989,0.0474835,0.0521268,0.0439988,0.0344959,0.0358592,0.0753572,0.0443353,0.0313899,0.0439369
32,0.0697277,0.0512409,0.0630452,0.0382678,0.0565038,0.0523447,0.0408915,0.0420203,0.0529333,0.0381807,0.0683785,0.0290454,0.0546384,0.0521644,0.0545085,0.0410897,0.043349,0.0421744,0.0606956,0.0458082,0.0498232,0.0434354,0.0394864,0.0545697,0.0557657,0.0503829,0.0460289,0.0435983,0.059591,0.0413134,0.0830264,0.0281323,0.0412764,0.0491649,0.053716,0.0404933,0.0325792,0.035735,0.0667574,0.0431483,0.0307406,0.042431
33,0.0684109,0.0496528,0.0620574,0.0370707,0.0620337,0.0515187,0.0394362,0.0416791,0.0514611,0.0372972,0.0693481,0.0264247,0.0568829,0.0561877,0.0570388,0.0399101,0.0421554,0.0440406,0.0576837,0.0447488,0.0496662,0.0420346,0.0383062,0.0527907,0.053654,0.049075,0.0450248,0.0421428,0.0585624,0.0406181,0.0726174,0.0258221,0.0448143,0.0502657,0.0533339,0.0377683,0.0319649,0.0366468,0.0576991,0.0418614,0.030734,0.0407101
34,0.0670339,0.0480985,0.0610072,0.0366642,0.0652517,0.050873,0.0385849,0.0413418,0.0504324,0.0370948,0.0690298,0.0241626,0.0577338,0.05851,0.056936,0.0396539,0.0434137,0.0477867,0.0529994,0.0436904,0.0493561,0.0411657,0.0372546,0.0504155,0.0502945,0.0481419,0.0438961,0.0407397,0.0575279,0.0399134,0.0636098,0.0237115,0.0476728,0.0497541,0.051119,0.0366896,0.0330066,0.0387383,0.0508484,0.0405867,0.0310573,0.0388917
35,0.0656957,0.0467679,0.0600029,0.0365527,0.0662627,0.0504888,0.038287,0.0409699,0.0497649,0.0373754,0.0663705,0.022408,0.0562259,0.0584652,0.0540006,0.0402845,0.0473504,0.0526525,0.0478611,0.0427898,0.0487735,0.0407292,0.0365083,0.0475855,0.0456943,0.0474389,0.0428284,0.0396224,0.0565117,0.0391757,0.0564152,0.0220184,0.0497639,0.0477909,0.048541,0.0367492,0.0353071,0.041653,0.047794,0.0394787,0.0312941,0.0372144
36,0.0642203,0.0456539,0.0591636,0.0364328,0.0657945,0.0503323,0.0382989,0.0405937,0.0493979,0.0379663,0.0617718,0.0213176,0.0531059,0.0568241,0.0498503,0.0415746,0.0522592,0.0559686,0.0430787,0.0421354,0.0478662,0.0405201,0.0360931,0.0450033,0.0401247,0.0467398,0.0419625,0.0388858,0.055569,0.0384081,0.0499388,0.0209819,0.0516093,0.0454722,0.0471762,0.0373235,0.0378125,0.0445354,0.048024,0.0386259,0.0311818,0.0359021
37,0.0624157,0.0446354,0.0585724,0.0363689,0.0639668,0.0502188,0.0383954,0.0402277,0.049303,0.0386488,0.0564613,0.0209436,0.0499893,0.0550541,0.0465957,0.0427033,0.0545555,0.0550822,0.0387891,0.0417024,0.0466887,0.0403205,0.0359376,0.043407,0.0351901,0.0459754,0.0413232,0.0384715,0.0547754,0.0376802,0.0433673,0.0207167,0.0534751,0.0439981,0.0476864,0.0385827,0.039422,0.0464399,0.0495526,0.0380796,0.0307513,0.0350946
38,0.0603556,0.0436072,0.0582294,0.0366214,0.0602349,0.0498813,0.0384868,0.0397882,0.0494839,0.0391801,0.0516978,0.02104,0.0481423,0.0539786,0.0454799,0.0426025,0.0519077,0.050717,0.0352789,0.0414171,0.0453899,0.0399764,0.0359466,0.0428808,0.0343192,0.0452502,0.0408406,0.0382006,0.0542098,0.0371218,0.0371632,0.0211193,0.0552042,0.0436847,0.0494629,0.0405042,0.0397391,0.0469848,0.0509574,0.0378902,0.0302513,0.034877
39,0.0584055,0.0425994,0.0580411,0.0373816,0.0546108,0.0491074,0.0385595,0.0391472,0.049964,0.0394599,0.0485595,0.021341,0.0479681,0.0534838,0.0464661,0.0409049,0.045673,0.045959,0.0340756,0.0413008,0.0441883,0.039482,0.0360735,0.0429219,0.0385897,0.0447499,0.0404769,0.0379203,0.0539873,0.0368826,0.0324275,0.0219231,0.0564678,0.0436658,0.0512031,0.042445,0.0393674,0.0466995,0.0521861,0.0381009,0.0300419,0.0353816
40,0.0568939,0.0416853,0.0577744,0.0386269,0.048475,0.0478423,0.038596,0.0382649,0.0507952,0.0396747,0.047088,0.0218652,0.0489188,0.0531976,0.0482895,0.0383478,0.0395181,0.0427464,0.0359198,0.0415468,0.043275,0.0390618,0.0362245,0.0430245,0.0444242,0.0444768,0.0401717,0.0374766,0.0541607,0.0369975,0.0298826,0.022801,0.0568087,0.0427404,0.0519057,0.0440662,0.0392885,0.0465422,0.0538867,0.0386032,0.0304049,0.0366594
41,0.0559783,0.0409789,0.0571962,0.0402994,0.0438545,0.0463429,0.0386895,0.0373469,0.0520801,0.0402732,0.0454904,0.0227975,0.0499429,0.0528926,0.0492715,0.0361986,0.0364333,0.0420335,0.0376959,0.0425083,0.0428927,0.0392657,0.0362445,0.0432055,0.0484655,0.0443648,0.0399603,0.0368913,0.0547902,0.0374873,0.0291578,0.023555,0.0559493,0.0404883,0.051309,0.0459407,0.0400655,0.0471573,0.0562365,0.0392693,0.031535,0.0385997
42,0.0555703,0.0405092,0.0561609,0.042391,0.0418376,0.0451729,0.0391137,0.036814,0.0539761,0.0417191,0.0422629,0.0240308,0.0499919,0.0520252,0.0483677,0.0351057,0.0374763,0.0436607,0.0360942,0.0444452,0.0433884,0.0407278,0.0359174,0.0438901,0.0498718,0.0443981,0.0399662,0.03634,0.0558845,0.0383865,0.0290519,0.0241867,0.0540631,0.0375824,0.0497933,0.0487366,0.0416064,0.0484324,0.0584668,0.0400153,0.0334515,0.0408022
43,0.0553254,0.0400918,0.0546062,0.0447851,0.0421647,0.044924,0.0400798,0.0370401,0.0565451,0.0440894,0.0386269,0.0249673,0.0483765,0.0499187,0.0458877,0.0348151,0.0414567,0.0455094,0.0321021,0.047139,0.0450082,0.0435538,0.0350552,0.0453616,0.0491679,0.0446394,0.0402772,0.0359993,0.0572438,0.0396034,0.0287394,0.0247666,0.0515651,0.0351346,0.047952,0.0521521,0.0434988,0.049539,0.0593016,0.0407152,0.0358906,0.0426228
44,0.0548223,0.0394103,0.0525752,0.0470964,0.0440341,0.0458233,0.0414964,0.0380706,0.0595363,0.0468942,0.0373391,0.0248875,0.0450546,0.0462722,0.0433367,0.0349215,0.0455742,0.0462588,0.0297058,0.0497337,0.0475562,0.0470032,0.0336758,0.0472479,0.0471235,0.0451736,0.0408308,0.0359599,0.0584428,0.0408161,0.0284194,0.0252608,0.048818,0.0337521,0.046198,0.054897,0.0454256,0.049592,0.0579687,0.0411757,0.0384089,0.0435044
45,0.0538958,0.0383033,0.0503184,0.0488179,0.0466061,0.0475796,0.0430948,0.0395977,0.0624301,0.0494357,0.0397815,0.0235968,0.0407785,0.0409104,0.0422508,0.0352389,0.0475703,0.0459738,0.0311889,0.051222,0.0503324,0.0499352,0.0321191,0.0486364,0.0445774,0.0460082,0.0414256,0.0362327,0.0590587,0.0415981,0.0286979,0.0255461,0.0461462,0.0331873,0.0447315,0.0557249,0.0473063,0.0484426,0.0550092,0.0412854,0.040689,0.0433368
46,0.0527084,0.0369041,0.0482048,0.0495891,0.0491506,0.0494948,0.0445212,0.041095,0.0646733,0.0513248,0.0451454,0.021624,0.0368374,0.033958,0.0430598,0.0354785,0.0470155,0.0450004,0.0354348,0.0511959,0.0524047,0.0514425,0.0308472,0.0486932,0.0423229,0.0469442,0.0418242,0.0367195,0.0589092,0.0416561,0.0297099,0.025535,0.0439125,0.0327337,0.0436349,0.0544873,0.0490953,0.0467854,0.0519138,0.0410692,0.0426529,0.0424348
47,0.0514595,0.0355034,0.04643,0.0493597,0.0511214,0.050726,0.045276,0.0419852,0.0658582,0.0526221,0.0511683,0.0197451,0.0343319,0.0263518,0.0447057,0.0351536,0.0449492,0.0442131,0.0401309,0.0500443,0.0530537,0.0511878,0.0300847,0.0471489,0.040881,0.0475501,0.0418516,0.0371844,0.0581086,0.0410175,0.0310878,0.0252181,0.0424574,0.0319544,0.0429011,0.052482,0.0505867,0.0455463,0.0499214,0.0405768,0.044286,0.0412027
48,0.05017,0.0343408,0.0448943,0.0484044,0.0520957,0.0506691,0.0449525,0.0418551,0.0658454,0.0535651,0.0558538,0.0183127,0.0335451,0.0195074,0.0453487,0.0339668,0.0424047,0.0435686,0.0435694,0.0484671,0.052119,0.0494556,0.0297011,0.0444855,0.0404156,0.0473408,0.0413831,0.0372661,0.0568878,0.0399415,0.0323341,0.024601,0.0419301,0.0310875,0.0423671,0.0518467,0.0514683,0.0450243,0.0492475,0.0397832,0.0454333,0.0398315
49,0.0487674,0.0334602,0.043327,0.0471113,0.0518172,0.0492432,0.0435751,0.0405956,0.0647989,0.0542039,0.0586089,0.0170774,0.0339818,0.0146955,0.0439471,0.0321173,0.039378,0.0416884,0.0452621,0.0468691,0.0498554,0.0468943,0.0293871,0.0417792,0.0407929,0.0461302,0.0403781,0.0366093,0.0554289,0.0386655,0.0331105,0.0236789,0.0421711,0.0306987,0.0417585,0.0535026,0.0516041,0.0446473,0.0490907,0.0386263,0.0458483,0.0382981
50,0.0472786,0.0327202,0.0415233,0.0457002,0.0504702,0.0468992,0.0415707,0.0384358,0.0630738,0.0542973,0.0597595,0.0156339,0.034822,0.0126126,0.0409605,0.0302001,0.0355845,0.0386127,0.0455746,0.0452177,0.0466074,0.0441247,0.0288875,0.0400028,0.0416425,0.0441583,0.0389004,0.0350599,0.0538083,0.0372526,0.0334113,0.0224694,0.04273,0.0308843,0.0408524,0.0557226,0.051231,0.0437434,0.048132,0.0370727,0.0453811,0.0365419
51,0.0458591,0.0319283,0.0394726,0.044138,0.0488974,0.0443089,0.0393815,0.0358311,0.0609851,0.0534906,0.0600341,0.0139368,0.0353426,0.0127884,0.03764,0.0288378,0.031622,0.0360102,0.0452555,0.0432113,0.0428392,0.0414814,0.0281202,0.0393056,0.0424333,0.0418194,0.0370405,0.0328232,0.0520297,0.0356589,0.0335609,0.0210259,0.0430151,0.0309817,0.039559,0.0562654,0.0507155,0.0423067,0.0454677,0.0351435,0.0440602,0.034608
52,0.0446544,0.030954,0.0373115,0.0422133,0.0481304,0.0419492,0.0371746,0.0332431,0.0587155,0.051635,0.0603549,0.0124278,0.0351643,0.014229,0.0352594,0.0284391,0.0285283,0.0346531,0.0453684,0.0405942,0.0392042,0.039015,0.0271498,0.0389075,0.0425758,0.0393505,0.0348963,0.0303823,0.0500921,0.033839,0.0339397,0.0194382,0.0425016,0.0301297,0.0378296,0.0546838,0.0500481,0.0407426,0.0413675,0.0329166,0.0420339,0.0326538
53,0.0437238,0.0298317,0.0352272,0.0396834,0.0483274,0.0399386,0.034935,0.0309796,0.0563944,0.0489631,0.0615186,0.0117365,0.0342473,0.0166008,0.0344911,0.0291854,0.0265374,0.0337879,0.0469848,0.0375222,0.0361928,0.0366284,0.0261327,0.0378125,0.0415233,0.036879,0.0326376,0.0281614,0.0480341,0.0317512,0.0344733,0.0178732,0.0409046,0.0280127,0.0355007,0.0517505,0.048737,0.0391738,0.0371201,0.0305467,0.0395184,0.0308594
