time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_pro_sup_r,pos_wrist_flex_r,pos_wrist_dev_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,pos_pro_sup_l,pos_wrist_flex_l,pos_wrist_dev_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_pro_sup_r,vel_wrist_flex_r,vel_wrist_dev_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,vel_pro_sup_l,vel_wrist_flex_l,vel_wrist_dev_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_pro_sup_r,tau_wrist_flex_r,tau_wrist_dev_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,tau_pro_sup_l,tau_wrist_flex_l,tau_wrist_dev_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_pro_sup_r,acc_wrist_flex_r,acc_wrist_dev_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,acc_pro_sup_l,acc_wrist_flex_l,acc_wrist_dev_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
0.03,-0.160286,0.0610423,0.0351006,0.797212,0.935406,-0.31761,0.339701,-0.20592,-0.154513,-2.31644,-0.0146782,0.1,-0.00419479,0.679691,0.114863,-0.190369,-0.835078,0.58221,0.1,-0.00818598,-0.171642,-0.111727,-0.00899579,-0.535042,-0.53195,-0.13546,1.762,1.69477,0.0133049,-0.0278198,-0.470183,-0.479535,-0.248257,1.84963,2.10425,0.00417504,-0.00403576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.849183,0,-0.37538,-2.39695,15.3237,-2.4575,-178.701,1142.43,-183.215,0.000285621,0.0493483,0
0.04,-0.151187,0.0628117,0.0378719,0.793609,0.934168,-0.317013,0.441539,-0.199698,-0.131281,-2.37754,0.0151316,0.1,-0.00419479,0.627065,0.113584,-0.182238,-0.864458,0.674978,0.1,-0.00818598,-0.192417,-0.109158,-0.0300904,-0.569828,-0.50923,-0.147853,1.70955,1.67254,0.0133049,-0.0278198,-0.401376,-0.503033,-0.237361,1.82939,2.12303,0.00417504,-0.00403576,0.909963,0.176943,0.277132,-0.360342,-0.123846,0.0596977,10.1838,0.622152,2.32315,-6.10935,2.98098,0,0,-5.26261,-0.127898,0.813121,-2.93808,9.27676,0,0,-2.0775,0.25687,-2.10946,-3.4786,2.27206,-1.23933,-5.24466,-2.22238,0,0,6.88072,-2.34981,1.08959,-2.02439,1.87731,0,0,15.2162,-97.9057,-44.2783,-1.31138,-0.479745,0.750038,-53.0474,-25.1841,1.2069,17.3515,-0.0764301,0.410396,0.00355366,17.1488,-56.5813,18.21,181.257,-84.2023,26.747,-0.0119986,66.2149,-5.87297,-1.24164,-4.39868,-2.16887,0.761554,7.79033,-0.0991882,0.382752,-1.19041,-2.70606,0.176853,0.385296,7.44857,-0.316713,-0.334252,-1.0688,-27.4739,-48.4246,6.15304,5.89888,1.33515,-0.37122,-35.7392,30.4548,-69.1645,227.136,-16.1414,0,0,-16.467,-61.7499,-19.8081,115.917,-165.969,0,0,54.8735,52.3302,4.40091,-16.0589,-20.2143,-1.30789,117.617,42.2856,0,0,-41.485,28.664,-0.197098,97.6165,-59.5966,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.830889,0,-0.341846,-0.502735,4.16519,-0.0606816,-152.554,1263.92,-18.4137,0.000289736,0.0504732,108.536
0.05,-0.144834,0.0597387,0.0412586,0.790595,0.933063,-0.316453,0.539804,-0.190431,-0.114966,-2.41592,0.0433273,0.1,-0.00419479,0.572792,0.10613,-0.176088,-0.882247,0.751148,0.1,-0.00818598,-0.207704,-0.101356,-0.050745,-0.60622,-0.488531,-0.160377,1.66886,1.65455,0.0133049,-0.0278198,-0.336717,-0.523665,-0.226485,1.81891,2.13584,0.00417504,-0.00403576,0.635223,-0.307303,0.338662,-0.301353,-0.110494,0.0559855,9.82644,0.9267,1.63151,-3.838,2.81957,0,0,-5.42728,-0.745396,0.615039,-1.77891,7.61707,0,0,-1.52876,0.780173,-2.06545,-3.63919,2.06992,-1.25241,-4.06849,-1.79953,0,0,6.46587,-2.06317,1.08762,-1.04823,1.28135,0,0,-3.19685,-9.20217,-17.187,1.34201,0.150397,-0.0583509,-38.0373,-21.5492,1.14744,18.9173,0.339262,0.318603,0.00829133,-8.68832,-128.077,34.3941,173.129,-111.398,-6.79445,-0.0137282,65.5071,6.12559,-0.498922,-4.11588,-2.95788,0.232442,7.73146,-0.115302,0.316559,-1.18852,-2.52611,-0.058139,0.634684,7.83089,-0.326992,-0.31775,-1.12896,-27.125,-47.1929,6.56894,6.60585,3.65323,0.373803,-37.2685,28.4062,-68.4462,225.852,-15.3928,0,0,-16.8798,-60.0047,-20.0482,116.607,-170.51,0,0,54.4706,50.8689,4.01222,-15.5192,-19.8747,-1.01959,115.911,42.0134,0,0,-41.3657,28.2141,0.688259,96.6334,-59.9392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.807882,0,-0.32728,0.39497,-4.86922,-0.189204,-109.913,1355.02,52.6522,0.00030943,0.0513222,19.802
0.06,-0.141195,0.0519464,0.0453021,0.788242,0.932323,-0.315856,0.634341,-0.178323,-0.105496,-2.43171,0.0699836,0.1,-0.00419479,0.516832,0.0926754,-0.171942,-0.888376,0.810268,0.1,-0.00818598,-0.217545,-0.0884675,-0.0709983,-0.644164,-0.469819,-0.173003,1.63977,1.64076,0.0133049,-0.0278198,-0.276195,-0.541475,-0.21554,1.81809,2.14266,0.00417504,-0.00403576,0.363974,-0.779232,0.404352,-0.235295,-0.0739618,0.0597235,9.45375,1.21076,0.947047,-1.57948,2.66564,0,0,-5.59608,-1.34544,0.414557,-0.612843,5.91197,0,0,-0.984057,1.28886,-2.02533,-3.79438,1.87117,-1.26261,-2.90938,-1.37939,0,0,6.05221,-1.78103,1.09451,-0.081892,0.681955,0,0,-14.3345,-13.7118,-12.3408,1.37385,2.21044,-0.65304,-24.152,-13.6256,-0.127534,19.4511,0.823823,0.257029,0.0138625,-27.5559,-112.069,25.6535,155.954,-139.569,-10.8414,-0.0162669,63.1256,7.15103,1.6889,-3.5468,-3.08927,-0.0167342,7.62861,-0.123046,0.280183,-1.17418,-2.54259,-0.655129,0.731521,7.89082,-0.328038,-0.29791,-1.13978,-26.1136,-43.2141,7.26123,7.21699,5.27068,-0.0792434,-41.7922,22.903,-65.6139,221.687,-13.4649,0,0,-17.9929,-54.7656,-20.4932,118.078,-183.227,0,0,52.9901,46.6373,3.30484,-13.7608,-18.8411,-0.113498,110.522,40.4213,0,0,-41.0247,27.1772,3.0381,93.6433,-60.2895,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.779501,0,-0.325935,0.326761,-7.41862,-0.188332,-61.4951,1396.15,35.4433,0.000323311,0.0504324,23.5157
0.07,-0.140166,0.0398326,0.0500717,0.786611,0.932111,-0.315266,0.7247,-0.163926,-0.102587,-2.42534,0.0952935,0.1,-0.00419479,0.459071,0.0737444,-0.169846,-0.882697,0.851065,0.1,-0.00818598,-0.222086,-0.0709151,-0.0909211,-0.683484,-0.452991,-0.185641,1.62173,1.631,0.0133049,-0.0278198,-0.219775,-0.556568,-0.204291,1.82663,2.14345,0.00417504,-0.00403576,0.102838,-1.21137,0.476964,-0.163125,-0.021255,0.0589311,9.03583,1.43979,0.290909,0.637395,2.53099,0,0,-5.77601,-1.8931,0.209625,0.567938,4.0797,0,0,-0.454156,1.75523,-1.99228,-3.93199,1.68276,-1.26374,-1.80416,-0.975178,0,0,5.64197,-1.50926,1.12489,0.854541,0.0790599,0,0,-12.716,-21.9529,-8.83117,-0.284524,3.5234,-1.08425,-13.5796,-5.49669,-1.76008,19.0944,1.31536,0.206334,0.0193412,-31.4402,-85.1892,20.0922,140.433,-160.782,-3.58333,-0.0194675,59.6197,7.91057,6.52574,-2.74296,-3.21417,-0.18478,7.35694,-0.126523,0.24664,-1.13162,-2.99499,-1.02491,0.858908,7.65999,-0.316833,-0.252352,-1.11075,-24.2671,-36.2051,7.43002,7.48856,6.28605,-0.466994,-49.7691,14.5049,-59.3946,213.652,-10.1611,0,0,-19.5556,-45.8834,-22.2123,119.128,-203.182,0,0,49.8361,39.0649,3.13067,-10.3381,-16.9892,1.61367,100.391,35.7755,0,0,-40.4421,25.6241,6.838,88.182,-59.237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.747593,0,-0.330243,0.0561156,-3.72685,-0.0458375,-21.0474,1397.84,17.1923,0.000326233,0.0478585,27.1161
0.08,-0.141565,0.0240984,0.0555843,0.785729,0.932527,-0.314724,0.810081,-0.148077,-0.105617,-2.3976,0.119587,0.1,-0.00419479,0.399356,0.0502251,-0.169971,-0.865104,0.871544,0.1,-0.00818598,-0.221644,-0.0494563,-0.110531,-0.723837,-0.437863,-0.198117,1.61373,1.62483,0.0133049,-0.0278198,-0.1674,-0.569098,-0.192358,1.844,2.13832,0.00417504,-0.00403576,-0.139833,-1.57342,0.551264,-0.0882394,0.0416055,0.0542611,8.53814,1.58484,-0.303037,2.77391,2.42938,0,0,-5.97156,-2.35193,-0.0124978,1.75922,2.04787,0,0,0.0442051,2.14588,-1.96098,-4.03537,1.51287,-1.24761,-0.800247,-0.617422,0,0,5.23755,-1.25302,1.19327,1.73636,-0.51331,0,0,-2.84397,-3.85601,-1.08909,-2.22223,4.06469,-0.734419,-6.49239,0.754607,-3.47453,17.9661,1.75916,0.167899,0.0240773,-24.0841,-78.1475,22.3376,127.975,-173.251,1.00262,-0.0226411,55.623,11.0102,13.5677,-1.80348,-3.57052,-0.368132,6.91226,-0.129306,0.203928,-1.06215,-3.87092,-1.10685,1.03176,7.19095,-0.293458,-0.182572,-1.04835,-21.4735,-26.9766,5.93218,7.38992,6.86412,-0.337918,-60.4636,5.54661,-49.3442,201.849,-5.88598,0,0,-20.4903,-34.0836,-25.095,117.858,-226.675,0,0,44.9801,28.6471,4.59703,-5.17594,-14.5282,4.10795,85.8598,27.0528,0,0,-39.7794,23.7508,11.3774,80.4751,-54.7498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.714032,0,-0.334425,0.0180926,1.86809,0.0337143,13.3208,1375.39,24.8224,0.00032268,0.0448022,6.79283
0.09,-0.14511,0.00566651,0.0616902,0.785585,0.933629,-0.314215,0.889416,-0.131674,-0.113582,-2.34968,0.143292,0.1,-0.00419479,0.337591,0.0232974,-0.172605,-0.835726,0.869355,0.1,-0.00818598,-0.216704,-0.0251327,-0.129681,-0.764709,-0.424187,-0.210182,1.61431,1.62136,0.0133049,-0.0278198,-0.119002,-0.579253,-0.179288,1.86941,2.12771,0.00417504,-0.00403576,-0.354568,-1.84319,0.610586,-0.0143401,0.110247,0.0508819,7.9335,1.64031,-0.796479,4.79241,2.37052,0,0,-6.17647,-2.69277,-0.263448,2.9378,-0.218876,0,0,0.494006,2.43235,-1.91501,-4.08713,1.36758,-1.20653,0.0583502,-0.346895,0,0,4.83975,-1.01551,1.30704,2.54111,-1.06081,0,0,1.1374,12.5981,8.36261,-3.89982,1.8535,2.13336,-3.04792,5.11842,-5.3498,16.268,2.09533,0.155901,0.0274925,-15.8605,-73.1174,22.07,112.206,-179.149,1.04348,-0.0247627,47.734,12.1083,21.0592,-0.78099,-3.96328,-0.53834,6.35915,-0.131513,0.157432,-0.974025,-4.95291,-1.17472,1.17424,6.46796,-0.257324,-0.0992227,-0.946701,-18.4348,-16.8529,1.91994,6.94186,6.94723,-0.0101617,-72.4688,-1.28277,-36.1339,187.344,-1.30359,0,0,-19.3444,-20.8064,-28.7002,111.753,-247.57,0,0,38.5609,16.5616,8.37289,1.54175,-11.9756,7.07582,68.4192,14.8305,0,0,-39.4142,21.783,15.3999,71.1086,-44.9704,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.679822,0,-0.335806,0.171763,4.57835,0.0999295,49.9418,1331.21,29.0556,0.000314973,0.0431569,15.9102
0.1,-0.150499,-0.0144507,0.0679881,0.786136,0.935427,-0.313707,0.961504,-0.115399,-0.12516,-2.28302,0.166867,0.1,-0.00419479,0.273892,-0.00571093,-0.17811,-0.795173,0.842409,0.1,-0.00818598,-0.207908,0.000846969,-0.147994,-0.805426,-0.411709,-0.22154,1.62174,1.61937,0.0133049,-0.0278198,-0.0745464,-0.58723,-0.164678,1.90193,2.1126,0.00417504,-0.00403576,-0.538916,-2.01172,0.629785,0.0550785,0.179719,0.0507803,7.20881,1.62748,-1.15782,6.66584,2.35748,0,0,-6.36991,-2.90083,-0.550449,4.05533,-2.69458,0,0,0.879615,2.59797,-1.83128,-4.07171,1.24783,-1.13577,0.742543,-0.198589,0,0,4.44561,-0.797679,1.46104,3.2522,-1.51051,0,0,4.80537,26.1314,18.713,-3.3027,-0.319255,2.87108,-2.48145,8.07904,-7.43211,14.2893,2.30954,0.172545,0.0295582,-5.5977,-66.0596,16.736,92.7603,-177.745,-3.00176,-0.0244546,39.1853,13.2879,27.9962,0.364094,-4.29715,-0.682642,5.72565,-0.131913,0.111013,-0.874262,-6.09278,-1.28199,1.24171,5.56205,-0.21101,-0.0163424,-0.813057,-15.1958,-6.38137,-4.46811,6.20364,6.4493,0.318897,-84.2141,-4.39607,-21.4352,171.627,3.28425,0,0,-14.4784,-8.1705,-33.4578,97.9121,-257.729,0,0,31.1995,4.3226,14.2572,9.51576,-9.96784,10.0856,50.0792,1.37258,0,0,-39.8085,19.8914,17.5501,60.5351,-29.1375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.644866,0,-0.334567,0.199941,2.85439,0.0483481,88.1099,1257.87,21.3061,0.000301987,0.0429202,32.7929
0.11,-0.157408,-0.035206,0.0738391,0.787307,0.937869,-0.313168,1.02517,-0.0995641,-0.138882,-2.1992,0.190771,0.1,-0.00419479,0.208745,-0.0355363,-0.18696,-0.744829,0.789691,0.1,-0.00818598,-0.195992,0.0272589,-0.164881,-0.845191,-0.400227,-0.231889,1.63417,1.61753,0.0133049,-0.0278198,-0.0340711,-0.593218,-0.148312,1.94051,2.09458,0.00417504,-0.00403576,-0.690874,-2.07553,0.585104,0.117115,0.244212,0.0539693,6.36667,1.58352,-1.37217,8.38212,2.39032,0,0,-6.51469,-2.98254,-0.885027,5.03445,-5.27187,0,0,1.19161,2.6412,-1.68871,-3.97655,1.14815,-1.03491,1.24333,-0.184864,0,0,4.04752,-0.598765,1.63654,3.85755,-1.80189,0,0,7.10262,35.0115,25.855,-1.01218,-0.34556,0.854766,-4.85565,8.92,-9.05421,11.9546,2.40185,0.182945,0.0303649,5.79705,-56.9809,9.46701,70.3928,-167.179,-8.51803,-0.0204806,30.1582,12.8418,33.107,1.59364,-4.55261,-0.834179,5.05529,-0.130275,0.0625963,-0.771475,-7.14614,-1.3219,1.2699,4.48296,-0.155938,0.0640849,-0.650527,-12.1032,3.6022,-12.1227,5.21924,5.31146,0.689584,-94.6624,-4.2956,-7.28665,155.965,7.8069,0,0,-4.8919,3.2993,-37.2767,73.9661,-250.669,0,0,23.1654,-7.36898,20.9358,18.3752,-8.96751,12.7012,32.7165,-10.2229,0,0,-41.2202,18.1414,16.9649,48.734,-8.18091,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.607798,0,-0.332184,-0.114812,-1.04085,-0.00534668,126.374,1145.67,5.88514,0.000282533,0.0424774,44.1204
0.12,-0.165527,-0.0556011,0.0784779,0.789,0.940842,-0.312559,1.07937,-0.0841585,-0.153332,-2.09978,0.215454,0.1,-0.00419479,0.143109,-0.0650318,-0.199538,-0.687088,0.711905,0.1,-0.00818598,-0.181759,0.052934,-0.179674,-0.883119,-0.389642,-0.240968,1.64987,1.61466,0.0133049,-0.0278198,0.00228208,-0.597391,-0.13025,1.98395,2.07575,0.00417504,-0.00403576,-0.811906,-2.03951,0.463878,0.169307,0.297327,0.0608651,5.42005,1.54056,-1.44504,9.94176,2.46839,0,0,-6.56361,-2.94954,-1.25779,5.77411,-7.77856,0,0,1.42326,2.56751,-1.47935,-3.7928,1.05847,-0.907902,1.5705,-0.287092,0,0,3.63532,-0.417351,1.80619,4.34489,-1.8837,0,0,1.69745,39.914,26.5179,-1.06669,-0.275352,-0.278845,-10.1702,7.81643,-9.81092,9.07575,2.39104,0.163692,0.030238,11.0084,-45.7014,5.0396,43.8158,-146.859,-11.8607,-0.0122969,21.4985,11.338,36.0696,2.97758,-4.73653,-1.00756,4.3827,-0.125937,0.0118494,-0.672618,-8.03583,-1.17119,1.28704,3.25205,-0.095009,0.13928,-0.463271,-9.00644,13.0646,-19.0536,4.10919,3.48714,1.04781,-103.397,-3.06583,4.28582,140.883,12.3549,0,0,9.64055,14.1265,-36.1172,38.6117,-222.594,0,0,14.6679,-18.1207,26.5546,27.6395,-9.0345,14.5472,17.6632,-17.0874,0,0,-43.5033,16.5061,13.7048,35.231,15.1982,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.566892,0,-0.329863,-0.592497,-3.49727,0.0477636,166.998,985.721,-13.4624,0.000259588,0.0419194,47.9635
