Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
52,0.0197586,0.021628,0.0254858,0.00722807,0.0395895,0.00937176,0.00711729,0.00516798,0.0130554,0.01442,0.0199217,0.0159638,0.0115443,0.0102238,0.0127934,0.0304504,0.0142565,0.0155182,0.0177895,0.017469,0.00798473,0.00852815,0.0221752,0.00541579,0.02485,0.0111282,0.00425636,0.00503687,0.0153381,0.0106167,0.0218649,0.0167537,0.00384219,0.0121345,0.00763022,0.0137787,0.0127423,0.0120284,0.0244553,0.00568152,0.0013142,0.00243703
53,0.0187393,0.0220736,0.0241152,0.00678674,0.0385664,0.0052525,0.00480616,0.00441529,0.0120128,0.0132396,0.0192441,0.015896,0.0119619,0.00904716,0.0116567,0.0292338,0.0144268,0.0160841,0.0176269,0.0171645,0.00539337,0.00686135,0.0216698,0.00519238,0.0273455,0.00904354,0.00416646,0.00508087,0.0159103,0.00877032,0.0192774,0.0160447,0.00652173,0.0131471,0.00942627,0.0132775,0.0124531,0.0120111,0.0248253,0.00894765,0.00216786,0.0034201
54,0.0178026,0.0219482,0.0227886,0.00658633,0.0375115,0.0043468,0.00249008,0.00523112,0.0108315,0.0118027,0.0190507,0.0155477,0.0122293,0.00817236,0.0104611,0.0266064,0.0138322,0.0161476,0.0170504,0.0166254,0.00329258,0.00523946,0.0209514,0.00512558,0.029236,0.00807849,0.00572737,0.0054806,0.016398,0.00796978,0.0159828,0.0151774,0.00918447,0.0138579,0.0109739,0.0132366,0.0125047,0.0123433,0.0249443,0.0117047,0.00414732,0.00518586
55,0.0169894,0.0214096,0.021535,0.00707401,0.0362829,0.00554055,0.000994405,0.00618343,0.00963075,0.0100436,0.0197589,0.0150118,0.0121257,0.0076774,0.00930997,0.0232754,0.0122664,0.0157489,0.0168156,0.0158928,0.00240989,0.00403566,0.0201692,0.00563284,0.0297605,0.00775926,0.00730855,0.00562852,0.0163792,0.00805101,0.0139014,0.0146033,0.0120548,0.0148856,0.0122127,0.0135876,0.0134956,0.013692,0.0252515,0.0132703,0.00587539,0.00618682
56,0.0163487,0.0208539,0.0204321,0.00870263,0.0345382,0.00681158,0.00191615,0.00689203,0.00872304,0.00830903,0.0211848,0.0146057,0.0119581,0.00756908,0.00844176,0.0201278,0.00991104,0.0148647,0.0173451,0.0152468,0.00327661,0.00401575,0.0195542,0.00598115,0.0280442,0.0078916,0.00843904,0.00569362,0.0158898,0.00863815,0.0135237,0.0146372,0.0150589,0.0164454,0.0127842,0.0144019,0.0154414,0.0160921,0.0250292,0.0140294,0.00717775,0.0067971
57,0.0159197,0.0205698,0.0195493,0.0113057,0.0318103,0.00801008,0.00336636,0.007435,0.00840637,0.00712725,0.0224626,0.014679,0.0123611,0.00792938,0.00812298,0.0178736,0.00732796,0.0132082,0.0182912,0.014893,0.00475694,0.00513329,0.0192031,0.00603183,0.0240029,0.00847932,0.0093648,0.00609042,0.0151624,0.00946687,0.0134658,0.0152389,0.0179891,0.017997,0.0126396,0.0156394,0.0176455,0.0189143,0.0230601,0.0146482,0.00800483,0.00765858
58,0.0156597,0.0205605,0.0189062,0.0143291,0.0277258,0.00920365,0.00488611,0.00774588,0.0087582,0.00664878,0.0225575,0.015387,0.0136079,0.00886773,0.00845569,0.0167864,0.0057034,0.0107019,0.0189602,0.0148083,0.00617256,0.00661838,0.0190552,0.00785401,0.0188094,0.00927646,0.0104769,0.00687428,0.0144659,0.010307,0.0127427,0.0160895,0.0205488,0.0190198,0.0124598,0.0168369,0.0192197,0.0215137,0.0190563,0.0153724,0.00838045,0.00887718
59,0.015464,0.0206792,0.0184849,0.0170833,0.0222941,0.0102787,0.00643624,0.00770502,0.00959876,0.00652041,0.0206824,0.0164546,0.0152816,0.0102975,0.00939593,0.016567,0.00671069,0.00815669,0.0188483,0.0148137,0.00744389,0.00822248,0.0190023,0.0109364,0.0149719,0.00979879,0.0118481,0.00759895,0.0139981,0.0110579,0.0114305,0.0168443,0.0221907,0.0192436,0.0129678,0.0175505,0.0197587,0.0235719,0.0142465,0.0161145,0.00853174,0.0102113
60,0.0152475,0.0208558,0.0182571,0.0188803,0.0160568,0.0110921,0.00788653,0.00746642,0.0106282,0.00640066,0.016529,0.0172983,0.0167914,0.01188,0.0107286,0.0165243,0.00891285,0.0069152,0.0178428,0.0146674,0.00862734,0.00999303,0.0189867,0.0129775,0.0145121,0.0097198,0.0131113,0.00783252,0.0137869,0.0117673,0.0102098,0.0173043,0.0222843,0.0184782,0.0137043,0.0177763,0.0195644,0.0248866,0.0109485,0.0166975,0.0087859,0.0114456
61,0.0149726,0.0211489,0.0181963,0.0194302,0.0100526,0.0115694,0.00904734,0.00736173,0.011553,0.00618051,0.0107635,0.0176162,0.0178571,0.0133002,0.0119954,0.0161093,0.00968317,0.00724668,0.0161804,0.0141499,0.00966132,0.0118071,0.0190473,0.0133013,0.0162783,0.00907486,0.0137607,0.00747863,0.0137166,0.0124505,0.00979754,0.0174863,0.0206732,0.0169247,0.0135924,0.0180076,0.0190243,0.025088,0.010446,0.0169152,0.00922515,0.0123881
62,0.0146359,0.0216301,0.0182424,0.0190492,0.00621203,0.0116291,0.00973556,0.00742969,0.0121398,0.00582566,0.00672351,0.0176404,0.0185481,0.0145742,0.0127829,0.0151108,0.00830619,0.00865958,0.0143123,0.0131715,0.0104161,0.0133257,0.0192241,0.0125351,0.0197183,0.00817418,0.0135371,0.00664827,0.0136553,0.0130076,0.0108682,0.0176231,0.0180139,0.0153822,0.0125976,0.0190328,0.0180125,0.0238031,0.0127367,0.0167975,0.00967798,0.0128783
63,0.0142671,0.0222595,0.0182872,0.0184124,0.0071061,0.0111534,0.00987005,0.00739475,0.0122538,0.00529536,0.00921718,0.0177644,0.0190717,0.0159507,0.0130793,0.0134709,0.00639542,0.0105468,0.0129029,0.0118785,0.010861,0.0142263,0.0194264,0.0115109,0.0245013,0.00750502,0.0125381,0.00552397,0.0135744,0.0133179,0.0128399,0.0179701,0.0154418,0.0143571,0.0119272,0.0210734,0.0163248,0.0211816,0.0172243,0.016719,0.00996353,0.0128647
64,0.0139247,0.022861,0.0182479,0.0181469,0.01021,0.0101221,0.00949098,0.00709243,0.0118741,0.00462042,0.0133658,0.0181457,0.019478,0.0173401,0.0131558,0.011416,0.00640339,0.0119955,0.0129861,0.0106841,0.011023,0.0143535,0.0194851,0.0106198,0.0276185,0.00757661,0.0110461,0.00447756,0.0135751,0.0133462,0.0135875,0.0184874,0.0137876,0.0134064,0.0122035,0.0233154,0.0142893,0.0180399,0.0209226,0.01697,0.0100386,0.012444
65,0.0136474,0.0232685,0.0181215,0.0185464,0.0132737,0.00879206,0.00877297,0.00674172,0.0111412,0.00393776,0.0164707,0.0187334,0.0194936,0.0182535,0.0131858,0.00987961,0.00774788,0.0128554,0.0150313,0.0101334,0.0109375,0.0137799,0.0193948,0.00989747,0.0264872,0.00845252,0.00931854,0.00405916,0.0137898,0.0131341,0.0126632,0.018857,0.0130693,0.0120151,0.0125166,0.0245955,0.0125595,0.0153228,0.0211411,0.017375,0.010025,0.0118031
66,0.0134418,0.0234254,0.0179787,0.0195051,0.0162078,0.00764464,0.0079433,0.00676533,0.0103318,0.00338954,0.0185238,0.019386,0.0188265,0.0184804,0.0131226,0.00966518,0.00904357,0.0136968,0.017914,0.0104197,0.0106345,0.0126758,0.0193413,0.00940592,0.0214802,0.00965111,0.00764321,0.00440277,0.0142183,0.0127439,0.0121918,0.0188433,0.0126594,0.0102604,0.0120719,0.0241521,0.0114163,0.0134412,0.0177143,0.0175001,0.0100663,0.0111041
67,0.013277,0.0233721,0.0179252,0.0206315,0.01928,0.00707076,0.00718425,0.00727211,0.00977938,0.00303262,0.0192206,0.0198298,0.0178172,0.0185009,0.0130235,0.00979292,0.0101266,0.0147133,0.0197951,0.011229,0.0101249,0.0111811,0.0195645,0.00928615,0.0148344,0.0106536,0.00639002,0.00507513,0.0146935,0.0121804,0.0126256,0.0184677,0.0118201,0.00868966,0.0107742,0.0219652,0.0104094,0.0121096,0.0125597,0.0170448,0.01013,0.0103022
68,0.0131296,0.0231969,0.018037,0.0214902,0.0220776,0.00701679,0.00663237,0.00790116,0.00972309,0.00285138,0.0187481,0.0197064,0.0174167,0.018973,0.0131639,0.00893133,0.0109715,0.0158393,0.0187543,0.0121928,0.00941629,0.00947378,0.0201691,0.0094413,0.00875034,0.0112166,0.00584648,0.00574748,0.0150768,0.0114934,0.0119251,0.0179218,0.0104488,0.00852195,0.00901687,0.018775,0.0088841,0.0108394,0.00849138,0.0160282,0.0100076,0.00925964
69,0.0129866,0.0229877,0.0183227,0.0218588,0.0230249,0.00713918,0.00636996,0.00832439,0.0101794,0.00286349,0.0181235,0.0188333,0.018272,0.0202429,0.0137959,0.00689851,0.0116397,0.0173685,0.0139279,0.0131576,0.00853251,0.00783296,0.021063,0.00949656,0.00584603,0.0113739,0.00595624,0.00626759,0.0153932,0.0109007,0.009969,0.0173772,0.00923473,0.0105845,0.00751252,0.0156536,0.00665273,0.00943291,0.00847055,0.0146446,0.00934998,0.0079819
70,0.012903,0.0227913,0.0187221,0.0218246,0.0205127,0.00731887,0.00637683,0.00858041,0.0109775,0.00317332,0.0156993,0.0174505,0.0197649,0.0216999,0.0143646,0.00451517,0.01252,0.0192528,0.00749363,0.013956,0.00743071,0.00647258,0.0220808,0.00923999,0.00839159,0.0112655,0.00636236,0.00648957,0.015717,0.0106651,0.00860715,0.0168431,0.00909598,0.0138242,0.00688825,0.0133177,0.00461524,0.0081725,0.0117309,0.0129953,0.0078885,0.00655469
71,0.0131389,0.0225923,0.0192106,0.0216511,0.0149782,0.00763105,0.00655566,0.00870671,0.0119552,0.00393956,0.00846201,0.0161286,0.0199972,0.0213644,0.0133949,0.00391196,0.013588,0.0203855,0.00456321,0.0141229,0.00582253,0.00531269,0.0231651,0.00890168,0.0125825,0.0109339,0.00653073,0.00625798,0.0160525,0.0108471,0.00917239,0.0161619,0.0104602,0.0166934,0.00725623,0.0115575,0.00491902,0.00758495,0.0156005,0.0109482,0.00577027,0.0049637
72,0.014134,0.0224423,0.0198849,0.0215754,0.0100121,0.00793059,0.00685272,0.00826472,0.0130501,0.00519159,0.00415405,0.0153407,0.0174857,0.0178774,0.0103654,0.00604626,0.0140197,0.0198425,0.00651756,0.0131548,0.00329975,0.00418624,0.0243846,0.00887205,0.0161285,0.0105914,0.00601025,0.00549863,0.0164032,0.0114493,0.0111296,0.0152391,0.0128137,0.0181116,0.0082462,0.00967256,0.00679654,0.00797996,0.0188461,0.00843885,0.00410655,0.00393842
73,0.0158121,0.0225353,0.020902,0.0216983,0.00915366,0.00812517,0.00743605,0.00673951,0.0141996,0.00677706,0.01417,0.0152158,0.0129531,0.0125849,0.00706372,0.00938455,0.0134178,0.0182331,0.0104986,0.0115514,0.00148076,0.00382944,0.0256617,0.00930124,0.0182178,0.0110043,0.00540789,0.00448046,0.0169263,0.0125854,0.013306,0.0143498,0.0151183,0.0177729,0.00927478,0.00838408,0.00835677,0.00942844,0.0209528,0.00622382,0.00496216,0.00562762
74,0.0173021,0.0230457,0.0222059,0.0218821,0.00925167,0.00862737,0.00854819,0.0045068,0.0152282,0.00852708,0.0196174,0.0156477,0.00881178,0.0084236,0.00588988,0.0129268,0.0124008,0.0168208,0.0138162,0.0111232,0.005369,0.00565188,0.0267341,0.0100121,0.0185662,0.0126282,0.00631555,0.00400513,0.0177448,0.0140779,0.0147849,0.0139662,0.0164683,0.0161794,0.00970168,0.00974105,0.00951395,0.0114969,0.0217901,0.00590075,0.00720961,0.00876919
75,0.0179762,0.0237993,0.0236546,0.0216696,0.00807311,0.00982642,0.00984075,0.00397845,0.0159186,0.0105697,0.0195038,0.0164165,0.00659081,0.00665758,0.00591737,0.0153625,0.0121173,0.0166715,0.0143703,0.0119682,0.00933452,0.00857441,0.027295,0.0105878,0.0173437,0.0147282,0.00815748,0.0047407,0.0186549,0.0152893,0.0151348,0.0142231,0.0164908,0.0141781,0.00914498,0.0127851,0.0107237,0.0133675,0.0215134,0.00727316,0.00903121,0.0111391
76,0.0180264,0.0243813,0.0251283,0.0205396,0.00762413,0.0114392,0.0106565,0.0064971,0.0162352,0.013015,0.0161562,0.0173382,0.00658102,0.0079269,0.00683686,0.0161229,0.0133081,0.018141,0.0128677,0.0118105,0.0119028,0.0111812,0.0272637,0.0106957,0.0150461,0.0163618,0.00936215,0.00599432,0.0193484,0.0157046,0.0144154,0.0148607,0.0153447,0.0122322,0.0077287,0.0157361,0.0121136,0.0145706,0.0203926,0.00885158,0.00993088,0.0118585
77,0.017897,0.0244532,0.0264825,0.0183285,0.00929945,0.0126852,0.0107205,0.00920347,0.0162022,0.0152224,0.0121688,0.0184053,0.0078728,0.0106941,0.00868522,0.0159999,0.0148787,0.0194787,0.0114718,0.00994217,0.0125953,0.0127542,0.0267393,0.0103058,0.0122119,0.016903,0.00959657,0.00677358,0.0197813,0.0152943,0.0128816,0.0155035,0.0134174,0.0101155,0.00589228,0.0188811,0.0135133,0.0151373,0.018777,0.00987261,0.00991526,0.0111173
78,0.0178649,0.0240079,0.0275169,0.015334,0.0114559,0.0127048,0.0100575,0.010395,0.0156293,0.0162044,0.00923767,0.0195705,0.00844909,0.0120144,0.00965114,0.0160899,0.0154151,0.0191672,0.0113487,0.0076609,0.0117404,0.0130403,0.0257754,0.00952737,0.00917414,0.0160815,0.00929105,0.00660384,0.0200075,0.0144061,0.0108262,0.0159057,0.0110247,0.00761955,0.00389849,0.0229865,0.0147016,0.0152231,0.0170477,0.00991919,0.00910011,0.00968471
79,0.0181055,0.0233329,0.0281062,0.0120325,0.0124942,0.0110412,0.00865217,0.00940438,0.0143424,0.0156478,0.00787952,0.0205471,0.00778758,0.0112702,0.00899642,0.0166592,0.0149565,0.0177638,0.0118229,0.0061472,0.0101346,0.0120772,0.0243842,0.00849844,0.00620068,0.014179,0.00881122,0.00570528,0.019948,0.0134768,0.00861971,0.0160484,0.00847604,0.00502275,0.0018154,0.0272253,0.0156005,0.0148665,0.0153375,0.00907284,0.00776795,0.00827318
80,0.0186424,0.0227406,0.0283446,0.00887318,0.0117286,0.00808814,0.00667755,0.00687612,0.0126033,0.014099,0.00724616,0.0210383,0.00676036,0.00936378,0.00733951,0.0172431,0.0141251,0.016395,0.0118748,0.00651229,0.00850198,0.0102151,0.0226914,0.00745736,0.00377522,0.0119077,0.00811298,0.00488773,0.019484,0.012756,0.00677655,0.0160538,0.00646811,0.00277336,0.00256819,0.0298377,0.016328,0.0140594,0.0136532,0.00800322,0.00642095,0.00715195
81,0.0192782,0.0223455,0.0285076,0.00631627,0.00974945,0.00498639,0.00465531,0.00500162,0.0109411,0.0123183,0.00662399,0.0210326,0.00628962,0.00729297,0.00569076,0.017491,0.0131422,0.0152956,0.0113012,0.0091452,0.00719309,0.0081695,0.0208993,0.00673292,0.00262436,0.00990191,0.00697929,0.00482635,0.0186297,0.0122167,0.00591518,0.0160647,0.00574817,0.00154871,0.00545648,0.0300818,0.0169378,0.0128499,0.0123188,0.00726808,0.00540993,0.00624207
82,0.0197504,0.0220632,0.0287963,0.00474695,0.00860782,0.00299029,0.00320441,0.00539969,0.00964857,0.010538,0.00591195,0.0207673,0.00658847,0.00586125,0.00493265,0.0174892,0.0121058,0.0141784,0.0105455,0.0119682,0.00625846,0.00676,0.0191743,0.00662598,0.0026635,0.00838676,0.0054423,0.00543238,0.0175207,0.0117418,0.00643694,0.016176,0.00605687,0.00242028,0.00731986,0.0287825,0.0172231,0.0113535,0.0117856,0.00668559,0.00464343,0.00546421
83,0.0199522,0.0217499,0.0291765,0.00420563,0.0093208,0.00251138,0.0029225,0.0063632,0.00871609,0.00918906,0.00489502,0.0204987,0.00753451,0.0058189,0.00512227,0.0174398,0.0112539,0.0130727,0.00993274,0.013692,0.00567031,0.00653599,0.0176069,0.00726183,0.00284393,0.00729028,0.00387412,0.00629449,0.0163096,0.0112566,0.00814054,0.0164102,0.00681283,0.00437015,0.00760763,0.0273047,0.0168973,0.00976953,0.0120492,0.00581275,0.00391944,0.00487484
84,0.0200691,0.0213196,0.0294829,0.0048137,0.0104047,0.00269525,0.00361631,0.00687534,0.00809958,0.0100878,0.00329919,0.0203894,0.00914586,0.00706069,0.00555538,0.0174975,0.0109077,0.0125596,0.00929374,0.0145832,0.00545534,0.00748587,0.0162084,0.00847824,0.00283998,0.00648977,0.00268952,0.00703358,0.0151215,0.0106878,0.010255,0.0167335,0.00792723,0.00671432,0.00747721,0.0262723,0.0157706,0.00842253,0.0127511,0.00463619,0.0032669,0.00453598
85,0.0203671,0.0207397,0.0296245,0.00664415,0.0110648,0.00309739,0.00456416,0.00712364,0.00780235,0.0126141,0.00155655,0.0205184,0.0113076,0.00867575,0.00558706,0.0177961,0.0112746,0.0131291,0.00846671,0.0154107,0.00559908,0.00889519,0.0149201,0.00992432,0.00307388,0.00585861,0.00199059,0.00743717,0.0141078,0.00998637,0.0118969,0.0171203,0.00919776,0.00909987,0.00824751,0.0251569,0.0137433,0.00770589,0.0137684,0.00365298,0.00287924,0.0043658
86,0.0209587,0.020017,0.029602,0.00892143,0.0113835,0.0037009,0.00553492,0.00739609,0.0077139,0.0138412,0.00255844,0.0208294,0.0136472,0.0101304,0.00497966,0.0183839,0.0124262,0.0148001,0.00764473,0.0164603,0.00597671,0.00990368,0.0137197,0.0112059,0.00434001,0.0052379,0.00153755,0.00752506,0.0134365,0.00919297,0.0125402,0.0176117,0.0100858,0.0113699,0.00959045,0.0232735,0.0110704,0.00764401,0.0149344,0.00337577,0.0028302,0.00412527
87,0.0217577,0.019165,0.0295211,0.0106137,0.0108216,0.00442073,0.0064983,0.00779428,0.00759424,0.0127396,0.00510502,0.0210746,0.0155343,0.0109883,0.00397289,0.0192947,0.014328,0.0173064,0.00740596,0.0174246,0.00645332,0.0101705,0.0126986,0.0120169,0.00671342,0.00452957,0.0011954,0.00747344,0.0131875,0.0084125,0.0124154,0.0182108,0.010476,0.0137101,0.0109702,0.0209147,0.00847496,0.00771036,0.0159571,0.00397261,0.00302899,0.00358644
88,0.0226045,0.018204,0.0295545,0.0110796,0.00934047,0.00510437,0.00742323,0.00832507,0.00728487,0.010275,0.00744801,0.0210357,0.016349,0.0105006,0.00419631,0.0207629,0.0167528,0.0201469,0.00815929,0.017937,0.00694491,0.0099686,0.0120504,0.0122024,0.00935275,0.00378397,0.00135673,0.0075164,0.0133123,0.00776009,0.0122839,0.0188064,0.0109983,0.0161413,0.0123378,0.0189773,0.00674965,0.00775871,0.0168843,0.00550125,0.0034399,0.00268812
89,0.0233686,0.0171859,0.0298577,0.01026,0.00940178,0.00559768,0.00828779,0.00900166,0.0068895,0.00790216,0.009365,0.0207583,0.015755,0.00816434,0.00663011,0.022919,0.0191161,0.0224139,0.00934689,0.0180083,0.00738424,0.00977362,0.0118852,0.011797,0.0110708,0.00317136,0.00216408,0.00779105,0.0136978,0.00732599,0.0127624,0.0192473,0.0120911,0.0179506,0.0136433,0.0176879,0.00638003,0.00856229,0.0182625,0.00759008,0.00394382,0.00162139
90,0.0239331,0.0162461,0.0304851,0.00853896,0.0108095,0.00581472,0.00898846,0.00976293,0.00667048,0.00634485,0.0113372,0.0205272,0.0139193,0.00486456,0.00903995,0.0253739,0.0206035,0.0230671,0.0100894,0.0179448,0.00771406,0.00978231,0.0120423,0.011004,0.0109661,0.00278344,0.00312947,0.00820287,0.0142446,0.00709347,0.013961,0.0194656,0.0131813,0.0180954,0.0145272,0.0165088,0.00663974,0.0099353,0.0205765,0.00948114,0.00425816,0.00112937
91,0.0242079,0.0155942,0.0313507,0.0064785,0.0102963,0.00574367,0.00932695,0.0103576,0.00676378,0.00548263,0.0140973,0.0206427,0.0114833,0.0037891,0.00974449,0.0274098,0.0206491,0.0216235,0.0110455,0.0179965,0.00793575,0.00991609,0.0121799,0.0100719,0.0093224,0.00248317,0.00387896,0.00855888,0.0148809,0.00695376,0.0162465,0.0195208,0.0132916,0.0161419,0.0143795,0.0151777,0.00570737,0.0107044,0.0238588,0.0105854,0.00424605,0.00208409
92,0.0241783,0.0153743,0.0322674,0.00463484,0.00952595,0.00540504,0.00919488,0.0104263,0.00695316,0.00506251,0.0175656,0.0211865,0.00915269,0.00471305,0.00863474,0.0284432,0.019369,0.0186891,0.0137931,0.018142,0.00808664,0.0100487,0.012022,0.00932122,0.00890701,0.00221276,0.00419787,0.00874825,0.0155425,0.00685733,0.0213272,0.019494,0.011909,0.0129795,0.0128166,0.0140407,0.00337437,0.0107233,0.028279,0.0108266,0.00411276,0.00360245
93,0.0239171,0.0155105,0.0330162,0.00346194,0.0112888,0.00489862,0.00866179,0.00974054,0.00682319,0.00498646,0.0197492,0.0219155,0.00720077,0.00392821,0.00681484,0.0283053,0.0174596,0.0157271,0.0169365,0.0181298,0.00815281,0.0100172,0.0115236,0.00922595,0.0130446,0.00235043,0.00404823,0.0087518,0.0161376,0.00690877,0.0303403,0.0192973,0.00950218,0.0109118,0.0101688,0.0137436,0.00401914,0.0101322,0.0348278,0.0106203,0.00422404,0.00518126
94,0.0235334,0.0157507,0.0334094,0.00308533,0.0120748,0.00448103,0.00789024,0.00842176,0.00608028,0.00499293,0.01844,0.022419,0.00547724,0.00141322,0.0055294,0.0273045,0.0156946,0.0139713,0.0180552,0.0177531,0.00811168,0.00965565,0.0108506,0.0100631,0.0196265,0.00306197,0.00359885,0.00861903,0.0165571,0.00726986,0.0416606,0.0187562,0.00765307,0.0115328,0.00756883,0.0149021,0.00747826,0.00857205,0.0444093,0.0105759,0.00478238,0.00647159
95,0.0231054,0.0158405,0.0333534,0.00324389,0.0114411,0.00439104,0.00701731,0.00688505,0.0047416,0.00478613,0.0141238,0.0223961,0.00392691,0.00327786,0.0053098,0.0259325,0.014491,0.0133759,0.0176572,0.0170635,0.00802097,0.00894002,0.0102948,0.0115364,0.0252381,0.00389429,0.00315924,0.00842885,0.0167406,0.00792706,0.0528733,0.0179079,0.00756814,0.0130831,0.00633097,0.0173571,0.0107847,0.00737731,0.0560465,0.0110644,0.00564546,0.00723638
96,0.0226754,0.0156843,0.0329295,0.00389142,0.0146506,0.0046191,0.00619582,0.00558284,0.00319825,0.0043937,0.0107861,0.021899,0.00294681,0.0072293,0.00586591,0.0244503,0.0138262,0.013126,0.0190336,0.0163024,0.00796382,0.00806268,0.0101764,0.0130555,0.0276607,0.00446723,0.00292083,0.0082645,0.0167236,0.00854282,0.0622732,0.0170386,0.00805483,0.0137318,0.0067714,0.0199854,0.0141247,0.00901075,0.0666491,0.0119019,0.00642201,0.00742245
97,0.0222845,0.0154076,0.0324171,0.00493462,0.0220588,0.00497542,0.00563144,0.0048395,0.00228456,0.00411212,0.0126406,0.0213015,0.0029471,0.0110593,0.00678191,0.0228276,0.0135529,0.0126983,0.0237292,0.0156017,0.00785615,0.00728271,0.0107128,0.0141053,0.0268771,0.00462943,0.00282582,0.00820878,0.0166494,0.00864092,0.0680784,0.0163416,0.00800451,0.0134418,0.00761396,0.0216483,0.0175333,0.0115579,0.0722193,0.0125752,0.00675142,0.00712992
98,0.0219935,0.0152597,0.0321418,0.00577686,0.0300686,0.00525033,0.00539557,0.00482135,0.00265495,0.00433908,0.0174371,0.0209038,0.00350633,0.0146142,0.00777486,0.0209629,0.0138831,0.0120343,0.0299494,0.0148201,0.00742481,0.00665545,0.0118925,0.0144435,0.0252045,0.00433391,0.00287592,0.00832803,0.0166935,0.00802294,0.0686459,0.0156947,0.00762286,0.0131468,0.00681623,0.0219081,0.0198215,0.0125461,0.0701743,0.0127264,0.00653388,0.00655805
99,0.0218054,0.0153673,0.0322547,0.00584065,0.0369647,0.0053794,0.0052696,0.00537169,0.00354993,0.00536046,0.021995,0.0206557,0.0043227,0.0177282,0.00862917,0.0188168,0.0152286,0.0112632,0.0357313,0.0136923,0.00641616,0.00597347,0.0134973,0.0141698,0.0248611,0.00356957,0.00327212,0.00861701,0.0169579,0.00697597,0.0640245,0.0148934,0.00768432,0.0138546,0.00346247,0.020995,0.0196716,0.0115197,0.0618419,0.0123555,0.00596833,0.00599358
100,0.0216033,0.0155853,0.0326978,0.00505822,0.0422118,0.00549844,0.00491027,0.00598811,0.00449959,0.0070409,0.0249091,0.0203125,0.00568512,0.0201304,0.00936519,0.0164578,0.0172633,0.0104325,0.0398115,0.0120434,0.00479383,0.00504917,0.0152308,0.0136886,0.0255595,0.00239546,0.00403693,0.00898838,0.0174235,0.00603761,0.055636,0.0140008,0.00893269,0.0155641,0.00188648,0.0193071,0.0174154,0.0096894,0.0524167,0.0116819,0.00536529,0.00573159
101,0.0212476,0.0156299,0.0333566,0.00404043,0.0457514,0.0056305,0.00391119,0.00599523,0.00568169,0.00902735,0.0258082,0.0195691,0.00767917,0.0214714,0.0102652,0.0139663,0.0187826,0.00939597,0.0414814,0.00977395,0.00274938,0.00398046,0.0169049,0.0133785,0.0255578,0.00116794,0.00497309,0.00922382,0.0179881,0.00568824,0.0454545,0.0132452,0.00971153,0.0164163,0.00417015,0.0168846,0.0150372,0.0088012,0.0470603,0.010857,0.0048172,0.0057012
102,0.020788,0.0154084,0.0341828,0.00377763,0.0476827,0.00564843,0.00222597,0.00483643,0.00751918,0.0110997,0.0249801,0.018336,0.0100882,0.0214833,0.0115038,0.0117487,0.0187465,0.00824133,0.0406523,0.00695844,0.00169113,0.0038093,0.0185146,0.013058,0.0243687,0.00109149,0.00599988,0.00893447,0.0185603,0.00616872,0.0375671,0.0126566,0.00749023,0.014821,0.0042478,0.0134603,0.0139636,0.00880672,0.0467863,0.00985756,0.00432688,0.00541901
103,0.0204101,0.0152262,0.0350477,0.00449801,0.0480648,0.0058567,0.00324957,0.0029352,0.0101761,0.0131461,0.0230204,0.0171566,0.0126362,0.0202229,0.0128004,0.0115327,0.0172942,0.00802675,0.0378542,0.0043701,0.00382335,0.00570027,0.0200546,0.0119701,0.0233413,0.00231363,0.00715527,0.00777981,0.0190588,0.00737466,0.0353693,0.0122241,0.00288194,0.0126218,0.00571623,0.00969139,0.0134671,0.00829106,0.0485943,0.00863902,0.0044802,0.00498428
104,0.0202441,0.0154774,0.035588,0.00524983,0.0470158,0.00680715,0.00678614,0.00368767,0.01321,0.0150079,0.0206912,0.0167273,0.014886,0.0181106,0.0136477,0.0141282,0.0157641,0.00963675,0.0340387,0.00392038,0.00640238,0.00844333,0.021344,0.00962411,0.0235268,0.00443143,0.00836667,0.00586463,0.0192833,0.00903293,0.0353983,0.0121649,0.00487423,0.013777,0.00762282,0.00867035,0.0118877,0.00622789,0.0488119,0.00732005,0.00570561,0.00577121
105,0.0204344,0.016252,0.0353495,0.00517408,0.0449208,0.00840101,0.00967191,0.00686872,0.0157966,0.016406,0.0188699,0.0170557,0.0163613,0.0157367,0.0137962,0.0171582,0.0152484,0.0120759,0.0302637,0.00537669,0.00860601,0.0108057,0.0221904,0.00671287,0.0249981,0.00733665,0.00921261,0.00389677,0.0188823,0.0109778,0.0339509,0.0125069,0.00869561,0.0164856,0.00703672,0.0108984,0.00929044,0.00427433,0.0462508,0.0063563,0.00704599,0.007738
