Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
106,0.0208409,0.0312395,0.0123068,0.011941,0.0129012,0.00875943,0.005154,0.0133957,0.0103868,0.00951554,0.0183141,0.0229453,0.0196988,0.0152321,0.0122474,0.0129065,0.0190747,0.01074,0.00942592,0.00637935,0.0091007,0.00534915,0.0189767,0.0144245,0.0124351,0.00993998,0.0117322,0.0071494,0.00309835,0.00998987,0.00680809,0.0224977,0.0126198,0.0157176,0.0165352,0.0191423,0.0234167,0.0158383,0.0126922,0.0172544,0.0221272,0.0171591
107,0.0214886,0.0308893,0.0113573,0.0124503,0.015925,0.00980143,0.00508562,0.0123725,0.00967753,0.00858675,0.0225016,0.0242584,0.0149457,0.0141902,0.0104145,0.0140457,0.014555,0.00640124,0.0139807,0.00698117,0.00997819,0.00633414,0.0178857,0.0141511,0.0126139,0.00929555,0.0107375,0.00702366,0.00316579,0.00950728,0.00978239,0.0239755,0.0127623,0.0162021,0.0172797,0.0191574,0.0230041,0.0160267,0.0157757,0.0158978,0.0193739,0.0177037
108,0.0222782,0.0304037,0.0106253,0.013063,0.0172056,0.0107325,0.00540442,0.0115956,0.00895161,0.00819342,0.0250906,0.0249015,0.0118427,0.0130294,0.00924688,0.0133444,0.0111005,0.00842113,0.018034,0.0077496,0.0107884,0.00705701,0.0169112,0.0133471,0.0136871,0.0085466,0.00930601,0.0057724,0.00364913,0.00948153,0.0107809,0.0246126,0.0124475,0.0160868,0.0172252,0.020208,0.0223828,0.0158455,0.0173856,0.0145015,0.0170971,0.0180035
109,0.022722,0.0297987,0.0103136,0.0137412,0.016316,0.0112745,0.00582816,0.0112156,0.00853296,0.00814346,0.0243667,0.0248784,0.0114529,0.0126893,0.00880779,0.0117052,0.0121452,0.0109922,0.0206328,0.008497,0.011091,0.00733258,0.0167254,0.0124057,0.0123169,0.00758939,0.00781076,0.00403835,0.00420957,0.00994675,0.0102148,0.0243147,0.011819,0.0150837,0.0156048,0.0211046,0.0213702,0.0153574,0.0175817,0.0129953,0.015474,0.0176802
110,0.02253,0.0291231,0.0104748,0.0141561,0.0139481,0.0112704,0.00579566,0.0112301,0.00860771,0.00831714,0.0195795,0.0242303,0.0131623,0.0140078,0.00831807,0.00992511,0.013042,0.0114768,0.0208943,0.00899604,0.0105974,0.00703944,0.0175379,0.0116916,0.00792604,0.00641224,0.0066493,0.00279156,0.00477857,0.0107503,0.00878285,0.0230751,0.011111,0.0134475,0.0128629,0.0201323,0.0198416,0.0147411,0.0166751,0.0114579,0.0141485,0.0167853
111,0.021806,0.0285165,0.0111045,0.0140778,0.0111027,0.010787,0.00500599,0.0115056,0.00919,0.00880065,0.0121082,0.0230462,0.0163318,0.017167,0.0085403,0.00805156,0.0113936,0.0110267,0.0172951,0.00903058,0.00934421,0.00616186,0.0189255,0.0113341,0.00544901,0.0051475,0.00605915,0.00265969,0.00548103,0.0119393,0.00717925,0.0212223,0.0103054,0.011828,0.0102213,0.0167002,0.0177173,0.0137109,0.0159213,0.0101827,0.0127454,0.0154834
112,0.0207171,0.0282553,0.0122055,0.0141232,0.00780777,0.0100626,0.0035777,0.0118412,0.0102121,0.00981511,0.00581204,0.0216205,0.0196798,0.0204862,0.009705,0.00681313,0.00951591,0.011226,0.00961923,0.00846401,0.0076349,0.00479129,0.0200765,0.0113027,0.0112564,0.00387531,0.00596898,0.00337722,0.00651481,0.0137818,0.00648557,0.0193991,0.00913503,0.0105793,0.00838401,0.0121523,0.0150098,0.0119486,0.0164083,0.00939341,0.0111109,0.0136423
113,0.0194702,0.028676,0.0137328,0.0154005,0.00689223,0.00914587,0.00219583,0.0119187,0.0116338,0.0114698,0.00443402,0.0202353,0.0204009,0.0202977,0.00881853,0.00675038,0.00950885,0.0129334,0.002065,0.00744655,0.00578325,0.00328218,0.020452,0.0116742,0.0188031,0.00269386,0.00595927,0.00436494,0.00814866,0.0164527,0.00795127,0.0178361,0.00730249,0.00972409,0.00712213,0.00849675,0.0117591,0.00969491,0.0183396,0.00900181,0.00939389,0.0108423
114,0.0187202,0.0299354,0.0155575,0.0176417,0.0107573,0.0075449,0.00215044,0.0112774,0.0133182,0.0135178,0.00824907,0.0188841,0.0156286,0.0143676,0.00456824,0.00640357,0.0106553,0.0133225,0.0050074,0.00662961,0.00417426,0.00321507,0.020224,0.0126975,0.0256508,0.0017646,0.00551622,0.00498387,0.0105028,0.0196669,0.0116247,0.016344,0.00488916,0.00951587,0.00655269,0.00644676,0.0084294,0.00792652,0.0217068,0.00890936,0.00836016,0.00694112
115,0.0188629,0.0316723,0.0176388,0.0193874,0.0135404,0.00486315,0.00297433,0.00972185,0.0148934,0.0154799,0.0147768,0.017972,0.0070465,0.0055495,0.00437016,0.00580113,0.0110918,0.00958656,0.0057396,0.00689593,0.00406419,0.00548695,0.0199573,0.0144389,0.0306526,0.000722049,0.00451005,0.00482105,0.0132464,0.0225875,0.0166891,0.0154152,0.00327252,0.0101559,0.00732126,0.00573767,0.00707664,0.00747999,0.0263628,0.00926805,0.00894441,0.00341736
116,0.0193532,0.0330849,0.0199779,0.0195412,0.0129101,0.0031777,0.00389328,0.00794081,0.0159594,0.016984,0.0191392,0.0184726,0.0073234,0.00588458,0.00916394,0.00665097,0.00989085,0.00416702,0.00668082,0.00805749,0.00565252,0.00809948,0.0199313,0.016418,0.0328907,0.00203072,0.00332141,0.00422489,0.0156977,0.0243124,0.0223111,0.0156626,0.00452488,0.0110393,0.00867281,0.00622319,0.00854186,0.00744906,0.0316516,0.00988421,0.0102148,0.0044058
117,0.0201574,0.0335744,0.0223422,0.0177843,0.010078,0.00592486,0.00513705,0.00726949,0.0163799,0.0178978,0.0184638,0.0200744,0.0101105,0.00802408,0.0108496,0.00823198,0.0104695,0.00460523,0.00809068,0.00891305,0.00703987,0.00977524,0.019914,0.0177829,0.0320587,0.00485064,0.00273124,0.004217,0.0171923,0.0244283,0.0276945,0.0163862,0.00649464,0.0111957,0.00912336,0.0071834,0.00989787,0.00677058,0.0367634,0.0103728,0.0107025,0.00647611
118,0.0217198,0.0332905,0.0242905,0.014738,0.00790161,0.00876826,0.00648738,0.00776704,0.0163085,0.0181907,0.0133125,0.0213638,0.00703922,0.00664393,0.0102464,0.00923966,0.0130201,0.00523557,0.00718081,0.00885443,0.00738822,0.010125,0.0193699,0.01799,0.0287324,0.00756942,0.00325113,0.00502073,0.0174977,0.0231979,0.0321885,0.0167994,0.00753686,0.010178,0.00799948,0.00800056,0.0100586,0.00620738,0.040956,0.0109396,0.0107335,0.00725953
119,0.0230769,0.0329357,0.0255573,0.0118708,0.00863566,0.00977465,0.00724622,0.00795055,0.0160091,0.0178447,0.00623792,0.0218567,0.00565691,0.00925837,0.0115417,0.00928209,0.0128465,0.00669832,0.00658933,0.00877801,0.00710345,0.00934027,0.0179582,0.0171966,0.0241821,0.00945108,0.00419809,0.00580222,0.0170082,0.0214471,0.0353199,0.0171105,0.00767379,0.0082793,0.00571799,0.00905744,0.0102986,0.00714086,0.0435076,0.0119086,0.0117189,0.00740283
120,0.0229306,0.0331511,0.0262248,0.0107579,0.0108679,0.00887884,0.0069459,0.00693068,0.0157074,0.0169268,0.00141255,0.0220028,0.00880553,0.0146443,0.0151443,0.0082898,0.0106085,0.0107964,0.0093317,0.00971785,0.00729822,0.00789235,0.0159135,0.0159727,0.0196726,0.0101014,0.0049168,0.00600184,0.0164326,0.0201644,0.0367209,0.0176484,0.00777239,0.00618208,0.00328099,0.0109234,0.0120004,0.00891399,0.0438176,0.0128582,0.0132907,0.00771562
121,0.0216247,0.0340241,0.0265568,0.0121655,0.0126574,0.00696662,0.00568375,0.00500201,0.0155154,0.0156991,0.00636521,0.022069,0.00944643,0.0180533,0.017955,0.00692105,0.0107971,0.0136594,0.0127828,0.0106409,0.00860579,0.00653733,0.0139068,0.0148956,0.0159655,0.00952522,0.00515611,0.00534202,0.0162917,0.0199343,0.0360398,0.0182472,0.00878314,0.00480154,0.00180565,0.0136557,0.014987,0.0104059,0.0415751,0.0131914,0.0139242,0.00825729
122,0.0206662,0.035137,0.0267609,0.0151472,0.0132511,0.00527391,0.00436812,0.0033286,0.0153918,0.0145884,0.0103053,0.0220033,0.00868787,0.0187131,0.0187946,0.00647177,0.0120542,0.014189,0.0153917,0.0101858,0.0103647,0.0062588,0.0125317,0.0143317,0.0135286,0.0080571,0.00481451,0.00384971,0.0166697,0.0206252,0.0330674,0.0185835,0.0108028,0.0049621,0.00244464,0.0168948,0.0183305,0.0113264,0.0370467,0.0128944,0.0134601,0.00867731
123,0.020995,0.0360675,0.0268717,0.0178091,0.012318,0.00448651,0.00405663,0.00285081,0.015217,0.0139381,0.0128152,0.0218469,0.00872586,0.0175993,0.0180406,0.00751712,0.0117505,0.013251,0.0169633,0.00828424,0.0115367,0.00706378,0.01193,0.0142337,0.0129078,0.00620574,0.00397698,0.00217343,0.0173204,0.0216353,0.0280299,0.0183839,0.012839,0.00613071,0.0043036,0.0199766,0.0211623,0.0118138,0.0313215,0.0123295,0.0130149,0.00882026
124,0.0223331,0.0366851,0.0267663,0.0189542,0.00973054,0.00450033,0.00427742,0.0031303,0.0149063,0.0137197,0.0140555,0.0216945,0.00932026,0.0158406,0.01628,0.00918873,0.0108012,0.0118887,0.0178305,0.00580757,0.0113577,0.00781467,0.011842,0.0142525,0.0141932,0.00449207,0.00311582,0.00179858,0.0179211,0.0224187,0.0217153,0.0176789,0.0137234,0.00724997,0.00661532,0.0222812,0.0229445,0.0120602,0.0257838,0.011648,0.0132289,0.00883737
125,0.0236737,0.0370923,0.0263113,0.018608,0.00597622,0.00514894,0.00432901,0.00418069,0.0144622,0.0136239,0.0145658,0.0214898,0.0096597,0.0138433,0.0141315,0.0100363,0.0100882,0.0104626,0.0189131,0.00410711,0.00950148,0.00773079,0.0118364,0.0141932,0.016559,0.00323141,0.00285768,0.00267499,0.0181882,0.0227297,0.015231,0.0169229,0.0131028,0.007898,0.00878528,0.0235539,0.0235352,0.012134,0.0209954,0.0106841,0.0135569,0.00872385
126,0.0241905,0.0373978,0.0254813,0.0175233,0.0025734,0.0059798,0.00428052,0.00566198,0.0139399,0.0134283,0.015181,0.0210612,0.00963823,0.0113289,0.0125289,0.00965011,0.00991822,0.00884763,0.021119,0.00470709,0.00648516,0.00680857,0.0115886,0.0142362,0.019054,0.0024768,0.00324327,0.0034188,0.0179502,0.0225708,0.00941951,0.0166408,0.0115464,0.00825956,0.0101785,0.0237845,0.022984,0.0119254,0.0166756,0.00939841,0.0133749,0.00822774
127,0.0239438,0.0375671,0.0244119,0.016378,0.00228257,0.00645634,0.00432251,0.00654215,0.0134289,0.0132106,0.0165958,0.0202816,0.0095951,0.0079819,0.0118442,0.00930789,0.0106574,0.00709359,0.0245149,0.00673866,0.00481446,0.00577713,0.011012,0.0146488,0.021007,0.00218622,0.00378774,0.00369569,0.0172234,0.0220352,0.00445784,0.0170098,0.00964572,0.00868151,0.0104919,0.022826,0.0213282,0.011211,0.0129301,0.00807052,0.0126664,0.00733588
128,0.0235611,0.0374671,0.0233593,0.0153933,0.00322401,0.00643655,0.00446781,0.00637062,0.0130086,0.0131801,0.0191109,0.0190992,0.00991198,0.00395288,0.0111679,0.0100848,0.011845,0.00583479,0.0284449,0.00879963,0.00722182,0.00577307,0.0102197,0.0152782,0.0218846,0.00226135,0.00419067,0.00335613,0.0162435,0.021214,0.00106915,0.0175721,0.00752219,0.00916794,0.00987448,0.0203857,0.0186701,0.00975596,0.0103178,0.00702642,0.0117488,0.00640129
129,0.0234615,0.0370379,0.0225677,0.0145636,0.00413325,0.00615655,0.0045791,0.0054418,0.0126544,0.0133726,0.0224405,0.0176012,0.0109217,0.00272611,0.00966945,0.0113682,0.0131162,0.00639386,0.0317219,0.0105131,0.0109311,0.00696461,0.00938918,0.0155793,0.0213179,0.00240507,0.00439867,0.00240302,0.015374,0.0202211,0.0048984,0.0176447,0.00517983,0.00946781,0.00876279,0.0165796,0.0154192,0.00747058,0.00870479,0.0062678,0.0108418,0.00570293
130,0.0236345,0.0364203,0.0221081,0.0140062,0.00520742,0.00608077,0.00456127,0.00438743,0.0121996,0.013604,0.0254132,0.0161918,0.0127481,0.00744978,0.00774594,0.0125407,0.0145185,0.00885222,0.0327162,0.0119918,0.0144136,0.0084851,0.00865324,0.0151889,0.0193894,0.00233826,0.00455872,0.00130897,0.0149222,0.0192459,0.00885958,0.017098,0.00309336,0.00949453,0.00776354,0.012422,0.0122652,0.00469933,0.00752776,0.00551106,0.0100123,0.00512351
131,0.0238549,0.0358964,0.0218408,0.013942,0.00577799,0.00721042,0.00462253,0.00408656,0.011466,0.0137487,0.0263714,0.0154717,0.0148047,0.0119687,0.00688334,0.0136238,0.0160142,0.0118214,0.0301997,0.0134782,0.0174203,0.0097817,0.00809582,0.0142548,0.0167221,0.00206295,0.00495698,0.00128424,0.0149746,0.01849,0.0113552,0.0164243,0.00407027,0.0094717,0.00763701,0.00930784,0.00984775,0.00366416,0.00688426,0.00461937,0.00939461,0.00441289
132,0.0239541,0.0357018,0.0215133,0.0144066,0.00597946,0.0110224,0.00510989,0.00520492,0.0104402,0.0139747,0.0242347,0.0157546,0.0160069,0.0143672,0.00770476,0.0147681,0.0175309,0.0141497,0.0243478,0.015098,0.0197563,0.0107266,0.0077496,0.0132831,0.0138537,0.00202521,0.00579938,0.0021195,0.0153142,0.0179837,0.011317,0.0161946,0.00752443,0.00964327,0.00852897,0.00743932,0.0088607,0.00706125,0.00639267,0.00385585,0.00924095,0.00360495
133,0.0239809,0.0358602,0.0209198,0.0151432,0.00732936,0.0168578,0.00606461,0.00716749,0.00932029,0.0145739,0.0193633,0.0168394,0.0156859,0.0139737,0.00905554,0.0159568,0.0188602,0.015049,0.0169186,0.0167127,0.0210839,0.0113935,0.00753128,0.0127392,0.0106988,0.00261219,0.0069724,0.00299142,0.0155306,0.0175102,0.00890424,0.0166501,0.0105641,0.00970515,0.00930181,0.00628421,0.0102492,0.0115513,0.00504676,0.00357528,0.00968705,0.00313786
134,0.0241495,0.0362311,0.0199777,0.0158114,0.00988078,0.0226041,0.00726293,0.00912502,0.00839777,0.0155527,0.0135407,0.0183296,0.0140809,0.0118298,0.0101217,0.0168998,0.0195764,0.0143343,0.0104404,0.0179748,0.0211697,0.0119304,0.00721933,0.0127239,0.00840064,0.00330048,0.00807965,0.00367666,0.015227,0.0167674,0.00956233,0.0176667,0.0117035,0.00918988,0.0087972,0.00702931,0.0131772,0.0143373,0.00564231,0.00356087,0.0105542,0.0032658
135,0.0245472,0.0365916,0.0188299,0.016169,0.0118766,0.0266738,0.00846542,0.0105089,0.00791178,0.0166199,0.00914819,0.0199062,0.0118546,0.00969463,0.0105571,0.0171584,0.0195607,0.0128507,0.00686683,0.0185172,0.0201378,0.0123687,0.00668558,0.0129976,0.0106855,0.00349506,0.00869535,0.00399629,0.0142703,0.0156649,0.01872,0.0188608,0.0106118,0.00858412,0.00704122,0.00955353,0.0147503,0.0133842,0.0124357,0.0035485,0.0115395,0.00369588
136,0.0250537,0.0367459,0.0177372,0.0160561,0.012297,0.0285988,0.00944585,0.01104,0.00790696,0.017463,0.00799593,0.0213812,0.00954131,0.00821817,0.0101263,0.0166213,0.0194317,0.0122657,0.00726979,0.0182114,0.0184578,0.0125687,0.00601335,0.0132744,0.0156232,0.0030636,0.00869367,0.00407205,0.0128062,0.0144099,0.0316354,0.0198483,0.00838348,0.0088218,0.00517665,0.0116874,0.0128866,0.00872933,0.0225618,0.00385677,0.0123588,0.00439037
137,0.0254297,0.0365895,0.0169692,0.0154336,0.0105187,0.0286068,0.00985612,0.0106702,0.00827474,0.0179392,0.00903761,0.0225604,0.0074614,0.00745699,0.0088092,0.0156905,0.019666,0.0130534,0.00957308,0.0171434,0.0166349,0.0122833,0.00547131,0.0135367,0.0192144,0.00221172,0.00826877,0.00420466,0.0111703,0.01327,0.0444464,0.0204093,0.00647088,0.00938619,0.00443093,0.0126769,0.00929702,0.00509224,0.0333052,0.00479256,0.0128487,0.0054214
138,0.0253696,0.0361027,0.0166848,0.0144426,0.00609127,0.0270023,0.00940806,0.00956709,0.00892046,0.0180896,0.00940246,0.0232906,0.00619116,0.00876192,0.00701876,0.0149443,0.0197094,0.0138061,0.0101975,0.0154999,0.0149663,0.0113882,0.00524578,0.0139134,0.0200123,0.00144091,0.00765576,0.00453678,0.00980686,0.0123641,0.0536129,0.0205079,0.00503505,0.00922611,0.00466108,0.0130987,0.00938705,0.00788229,0.0416722,0.00608385,0.012909,0.0063933
139,0.0246567,0.0353624,0.0168852,0.0133277,0.00755421,0.0238677,0.00816784,0.00807189,0.00976014,0.0180698,0.0086388,0.023504,0.00630302,0.012067,0.00612067,0.0145217,0.0187453,0.0134218,0.00924923,0.0134544,0.0134488,0.0100055,0.0052278,0.0142527,0.0185982,0.00158515,0.00683462,0.00496732,0.00917551,0.0116677,0.0558532,0.0200377,0.00441865,0.00808123,0.00385529,0.0130388,0.0109788,0.00973925,0.0447001,0.00725606,0.0124195,0.00673802
140,0.0233475,0.0345272,0.0174685,0.012237,0.0181526,0.0191853,0.00655399,0.00655443,0.0106144,0.0180561,0.00915821,0.0232253,0.00719137,0.015629,0.00715037,0.014058,0.0167175,0.0121165,0.0110826,0.0111565,0.0119301,0.00846345,0.00518027,0.0141288,0.0169591,0.00238596,0.00572167,0.00540037,0.00958435,0.0112036,0.0500159,0.0187224,0.00641321,0.00733348,0.000612651,0.0118216,0.0102888,0.00923988,0.0408092,0.00795225,0.011239,0.00619549
141,0.0217736,0.0338306,0.0182443,0.0111933,0.0290269,0.0134197,0.00503066,0.00520302,0.0112269,0.0181325,0.0118669,0.0225881,0.00763382,0.018501,0.00854844,0.0131974,0.0142071,0.0108102,0.0159019,0.00882098,0.0102933,0.00712984,0.00513725,0.0135044,0.0154827,0.00316857,0.0045153,0.00582649,0.0109171,0.0111817,0.0388553,0.016566,0.0110981,0.0108313,0.00552229,0.0101203,0.00924877,0.00890852,0.0315693,0.00806692,0.00934618,0.00499378
142,0.0203371,0.0335541,0.0190424,0.0103111,0.0375753,0.00807253,0.00387713,0.0039834,0.0114741,0.0183302,0.0148851,0.0217201,0.00706657,0.0205991,0.00858662,0.0120013,0.0117923,0.0100487,0.0201856,0.00680382,0.00842575,0.00623328,0.00541112,0.0133475,0.0118232,0.00375714,0.00374101,0.00619197,0.0127575,0.0118265,0.0271364,0.0142693,0.0156587,0.0156968,0.0105524,0.00907769,0.01015,0.0119231,0.0233782,0.00774397,0.00697234,0.00385664
143,0.0193667,0.0339387,0.0199409,0.00997488,0.0430213,0.00546702,0.00323527,0.00292388,0.0115572,0.0187666,0.0170841,0.0204988,0.0060668,0.0220216,0.00734156,0.010836,0.0100607,0.00974595,0.0229326,0.00586627,0.00626255,0.00569605,0.00616059,0.0150668,0.00665863,0.00399553,0.00396815,0.00626146,0.0147861,0.0130096,0.0163935,0.0126812,0.0163405,0.0164208,0.0124116,0.00766815,0.0125958,0.0157239,0.022071,0.00721328,0.00472219,0.0039388
144,0.0190149,0.0350147,0.0212539,0.0106074,0.0453467,0.00659713,0.00320359,0.00234607,0.011944,0.0196391,0.0183131,0.0188878,0.0063887,0.022607,0.00827696,0.00987804,0.010353,0.009994,0.0249368,0.00705036,0.00504775,0.00532798,0.00737147,0.0184944,0.00710857,0.00349953,0.00510408,0.00563479,0.0168389,0.0143142,0.00834136,0.012177,0.0121228,0.0131503,0.0112842,0.00630281,0.0133413,0.0151144,0.0214454,0.00688386,0.00424125,0.00581824
145,0.0190993,0.0364392,0.0230772,0.0121708,0.0446906,0.0094448,0.00365214,0.00250275,0.0129283,0.0209952,0.0191593,0.0176781,0.00843434,0.0220158,0.0115181,0.00900936,0.0133276,0.0110762,0.0268695,0.00965203,0.00743206,0.00569192,0.0088623,0.0214455,0.00924651,0.00210507,0.00647409,0.00416125,0.0187112,0.0156024,0.01313,0.0127453,0.00699084,0.0133852,0.0106633,0.00613398,0.00943661,0.00924268,0.0167532,0.00785354,0.00637687,0.00880369
146,0.019458,0.0376552,0.0248354,0.014226,0.0414956,0.0118444,0.00400949,0.00301122,0.0141441,0.022387,0.0204224,0.017692,0.0105663,0.0200006,0.0128045,0.00827581,0.0171128,0.0123094,0.0285192,0.0118249,0.011081,0.00703752,0.0101775,0.0215647,0.00789858,0.0016014,0.00744128,0.00264193,0.0201646,0.0172841,0.0189537,0.0136346,0.00581923,0.0165409,0.0132274,0.00478602,0.0042766,0.0040442,0.0118046,0.010501,0.00907267,0.0118008
147,0.0203151,0.0383208,0.0254951,0.0162047,0.0368423,0.0128206,0.00420697,0.00426487,0.0148723,0.0230352,0.022012,0.0184872,0.0116769,0.0166604,0.0109341,0.00839643,0.0198085,0.0125226,0.0294143,0.012574,0.0132634,0.00837341,0.0111321,0.018392,0.00463794,0.00413203,0.00793209,0.00370911,0.0211189,0.0197761,0.0196325,0.0140253,0.00640047,0.0162645,0.0155298,0.00349682,0.00640929,0.00489564,0.0104586,0.0132557,0.011133,0.0139171
148,0.021566,0.0384564,0.0244922,0.017393,0.0321445,0.0131454,0.00538298,0.00657732,0.0147321,0.0224608,0.0234379,0.0191379,0.0116744,0.0125557,0.00773157,0.0101123,0.0210063,0.01169,0.0295058,0.0123085,0.0134324,0.00913369,0.0120066,0.0140163,0.0037149,0.00717976,0.00836197,0.00640597,0.0216352,0.0227398,0.0171118,0.0139138,0.0135486,0.014525,0.0151761,0.00520959,0.00636128,0.00450908,0.0106186,0.0143658,0.0123706,0.0148263
149,0.0224452,0.0382612,0.0223721,0.017239,0.0285087,0.0139422,0.00806948,0.0085814,0.0139572,0.0208413,0.0251022,0.019238,0.011235,0.00892023,0.00637256,0.013053,0.0214181,0.0112873,0.029126,0.01233,0.0128839,0.00968264,0.0128997,0.0113332,0.00582278,0.00982991,0.00876328,0.0086065,0.0215966,0.0250473,0.0149571,0.013882,0.0238849,0.0159172,0.0145202,0.00582266,0.00405548,0.007053,0.0120951,0.0132109,0.0129851,0.0145985
150,0.0221744,0.037887,0.0201466,0.0158912,0.0263886,0.0151922,0.0113368,0.00913345,0.0130941,0.0188166,0.0272565,0.018882,0.0113086,0.00786077,0.00771181,0.0164156,0.0217952,0.0123033,0.0286114,0.013445,0.0131486,0.0106022,0.0136768,0.0112487,0.00800545,0.0113112,0.00868567,0.0095252,0.0207504,0.0256816,0.0153141,0.0143079,0.0314063,0.0182877,0.0158051,0.00469243,0.0059628,0.0102737,0.0151661,0.0106686,0.0131026,0.0133889
151,0.0206852,0.0373896,0.0183005,0.0141654,0.0257811,0.0162594,0.0141091,0.00858025,0.0124716,0.0170841,0.0284636,0.0184395,0.0124591,0.00951225,0.0098294,0.0196853,0.0223777,0.0137035,0.0280101,0.0151947,0.0140221,0.0118588,0.0144088,0.012893,0.009804,0.011202,0.00778845,0.00907833,0.0190635,0.0245837,0.017498,0.0149801,0.0335262,0.0185511,0.0166285,0.00358976,0.00703614,0.010607,0.0182451,0.00812092,0.0127906,0.0113402
152,0.0189937,0.0368292,0.0168044,0.0128399,0.0265337,0.0165703,0.0155377,0.00822547,0.011928,0.0160869,0.0270292,0.0183328,0.0144662,0.0112699,0.0118677,0.0226295,0.0232989,0.0145381,0.0271897,0.0165984,0.0145077,0.0128098,0.0152729,0.0152321,0.0109822,0.00978262,0.00612723,0.00759131,0.0168051,0.0224914,0.0197003,0.0157052,0.0304919,0.017214,0.0155209,0.0037956,0.00522763,0.00857742,0.0203643,0.00583645,0.012237,0.00870589
153,0.0182805,0.0363215,0.0155975,0.0121121,0.0284888,0.0160076,0.015302,0.0089147,0.0111038,0.0159067,0.0227957,0.0186081,0.0165739,0.0116839,0.0134608,0.0249796,0.0246438,0.0149222,0.0260301,0.0169068,0.0143569,0.0128558,0.0162243,0.0171925,0.0111695,0.00795058,0.00441885,0.00563806,0.0143474,0.0200948,0.0206646,0.0165534,0.024005,0.015986,0.0134545,0.00495214,0.00348473,0.00630942,0.0214228,0.0035989,0.0112052,0.00599
154,0.0185962,0.0359833,0.0146587,0.0117094,0.0313628,0.0150441,0.0138188,0.010376,0.00987402,0.0162871,0.017062,0.018634,0.0179406,0.0105887,0.0144996,0.0261925,0.0257357,0.015011,0.0244577,0.0158493,0.0139325,0.011847,0.0169705,0.0181229,0.0105983,0.00676098,0.00404027,0.00409906,0.0120109,0.0175582,0.0197885,0.0173951,0.0162331,0.0152483,0.0113635,0.00615766,0.00468299,0.00516374,0.0216709,0.00388387,0.00901548,0.00416225
155,0.0193146,0.0358583,0.0139122,0.0113539,0.0345121,0.0141694,0.011916,0.0118662,0.00845402,0.0167667,0.0116503,0.0174401,0.0180464,0.00867054,0.0148235,0.0256739,0.0252642,0.0144324,0.0225315,0.0136568,0.0135989,0.0100903,0.017152,0.018034,0.0104864,0.0066348,0.00492471,0.00367769,0.0100964,0.0147828,0.0171486,0.0177205,0.00948104,0.0140501,0.00934794,0.00710951,0.00641394,0.00468173,0.0216183,0.00709163,0.00636547,0.00453889
156,0.019914,0.0358709,0.0132203,0.0110389,0.0368864,0.0134792,0.0102302,0.0128638,0.00719385,0.0169131,0.00855785,0.0147845,0.01705,0.00736852,0.013963,0.0231842,0.0225753,0.0128211,0.0204452,0.0109003,0.0134332,0.00813147,0.0166013,0.0172869,0.0111409,0.00708199,0.00581842,0.00373358,0.00883958,0.0118422,0.0134002,0.0171386,0.00567472,0.0116039,0.0075562,0.00818834,0.00812994,0.00437426,0.0215826,0.0104745,0.00716012,0.00647165
157,0.0202335,0.035856,0.0124447,0.0109285,0.0372936,0.0128752,0.00894041,0.0132428,0.00633804,0.0165496,0.00928821,0.0119299,0.0158274,0.00773593,0.0117607,0.0191447,0.0185919,0.0106236,0.0185373,0.00822058,0.0133172,0.00649973,0.015504,0.016247,0.0110494,0.00774756,0.0064589,0.0036149,0.00825605,0.00910471,0.00952177,0.0158776,0.00407976,0.00805914,0.00633011,0.00961219,0.0104225,0.00446025,0.0211105,0.0133626,0.0116035,0.0087707
158,0.0204786,0.0356492,0.0114763,0.0109786,0.0349749,0.0122044,0.00802615,0.013259,0.00592959,0.0157717,0.0122933,0.0108445,0.0153985,0.00886097,0.00867015,0.0146239,0.0152679,0.00933331,0.0173601,0.0060487,0.0131422,0.00551303,0.014262,0.0151577,0.00972171,0.00871229,0.00708429,0.00352133,0.00807475,0.00706484,0.00719833,0.0145888,0.00307684,0.00462658,0.00535025,0.0112444,0.013382,0.0057501,0.0194361,0.0158181,0.0165956,0.0110538
159,0.0208353,0.0351693,0.0103169,0.0107995,0.0299272,0.011309,0.00749359,0.01339,0.00589264,0.0148338,0.0151962,0.0115239,0.0161096,0.00969423,0.00574456,0.0110132,0.0137453,0.010117,0.0171926,0.00447402,0.0128893,0.00521048,0.0131877,0.0142031,0.0085766,0.00987696,0.0078918,0.00369648,0.00795288,0.00604035,0.00786389,0.0136601,0.00511618,0.00515613,0.00491468,0.0130624,0.0164862,0.00868984,0.0161353,0.0180356,0.0211515,0.0132082
